date,PM2.5,PM10,station_name,latitude,longitude,temperature,humidity,pressure,wind_speed,precipitation
2022-07-13,9.1,16.2,US Embassy,51.128736,71.46939,22.4,54,978.2,9.0,0.0
2022-07-14,5.0,25.9,US Embassy,51.128736,71.46939,23.0,50,975.8,5.5,0.0
2022-07-15,15.0,21.6,US Embassy,51.128736,71.46939,25.0,48,971.1,6.7,0.0
2022-07-16,10.6,11.9,US Embassy,51.128736,71.46939,25.9,50,966.0,10.7,1.3
2022-07-21,4.1,14.0,US Embassy,51.128736,71.46939,23.8,42,963.0,15.1,0.0
2022-07-22,7.7,14.0,US Embassy,51.128736,71.46939,21.4,44,965.5,14.1,0.0
2022-07-23,7.9,15.1,US Embassy,51.128736,71.46939,21.1,53,965.7,9.6,0.0
2022-07-24,8.2,21.6,US Embassy,51.128736,71.46939,21.1,46,966.5,14.2,0.0
2022-07-25,9.4,25.9,US Embassy,51.128736,71.46939,22.5,47,970.8,7.0,0.0
2022-07-26,11.5,22.7,US Embassy,51.128736,71.46939,24.7,41,968.5,9.3,0.0
2022-07-27,9.4,11.9,US Embassy,51.128736,71.46939,24.6,45,962.1,14.3,1.1
2022-07-28,7.2,10.8,US Embassy,51.128736,71.46939,22.9,63,960.8,8.4,0.1
2022-07-29,6.7,10.8,US Embassy,51.128736,71.46939,19.1,83,962.4,8.4,18.7
2022-07-30,7.2,14.0,US Embassy,51.128736,71.46939,18.2,86,963.1,9.8,11.5
2022-07-31,9.8,16.2,US Embassy,51.128736,71.46939,19.6,68,964.0,12.3,1.1
2022-08-01,9.6,13.0,US Embassy,51.128736,71.46939,20.5,72,965.5,9.0,1.2
2022-08-02,8.4,10.8,US Embassy,51.128736,71.46939,19.6,73,968.8,12.7,8.1
2022-08-03,6.0,11.9,US Embassy,51.128736,71.46939,19.6,59,972.7,17.7,0.0
2022-08-04,8.9,13.0,US Embassy,51.128736,71.46939,19.8,53,975.0,19.9,0.0
2022-08-05,6.0,14.0,US Embassy,51.128736,71.46939,19.8,52,976.1,16.2,0.0
2022-08-06,10.8,22.7,US Embassy,51.128736,71.46939,20.7,47,974.8,13.8,0.0
2022-08-07,17.8,24.8,US Embassy,51.128736,71.46939,20.5,53,971.4,9.3,0.0
2022-08-08,16.9,17.3,US Embassy,51.128736,71.46939,17.8,73,969.8,15.0,2.2
2022-08-09,12.1,17.3,US Embassy,51.128736,71.46939,18.1,75,968.7,12.7,2.8
2022-08-10,17.3,13.0,US Embassy,51.128736,71.46939,18.3,81,969.7,15.2,7.4
2022-08-11,10.1,25.9,US Embassy,51.128736,71.46939,19.4,72,971.3,14.6,4.3
2022-08-12,23.0,18.4,US Embassy,51.128736,71.46939,20.7,75,973.2,8.7,1.3
2022-08-13,11.5,13.0,US Embassy,51.128736,71.46939,20.1,61,973.3,11.3,0.0
2022-08-14,7.0,10.8,US Embassy,51.128736,71.46939,19.4,58,973.0,10.0,0.0
2022-08-15,9.6,14.0,US Embassy,51.128736,71.46939,16.9,48,976.0,12.8,0.0
2022-08-16,11.0,15.1,US Embassy,51.128736,71.46939,15.7,54,977.3,8.0,0.0
2022-08-17,10.6,15.1,US Embassy,51.128736,71.46939,14.4,61,975.7,12.6,0.2
2022-08-18,8.9,10.8,US Embassy,51.128736,71.46939,12.9,57,975.8,9.8,0.6
2022-08-19,7.2,6.5,US Embassy,51.128736,71.46939,11.8,57,979.8,13.1,0.0
2022-08-28,7.9,23.8,US Embassy,51.128736,71.46939,17.0,50,981.8,14.0,0.0
2022-08-29,15.9,25.9,US Embassy,51.128736,71.46939,16.8,52,980.2,5.8,0.0
2022-08-30,15.0,28.1,US Embassy,51.128736,71.46939,19.4,47,978.1,4.6,0.0
2022-08-31,15.0,32.4,US Embassy,51.128736,71.46939,21.4,44,974.6,6.3,0.0
2022-09-01,13.5,40.0,US Embassy,51.128736,71.46939,23.4,39,972.6,11.8,0.0
2022-09-02,17.8,35.6,US Embassy,51.128736,71.46939,24.5,38,977.0,9.2,0.0
2022-09-03,14.0,16.2,US Embassy,51.128736,71.46939,26.2,31,976.2,14.1,0.0
2022-09-04,10.3,17.3,US Embassy,51.128736,71.46939,21.5,42,974.2,12.1,0.0
2022-09-05,10.8,21.6,US Embassy,51.128736,71.46939,21.4,43,970.2,11.4,0.0
2022-09-06,9.4,40.0,US Embassy,51.128736,71.46939,25.8,30,960.8,14.5,0.0
2022-09-07,10.3,14.0,US Embassy,51.128736,71.46939,17.3,42,965.4,24.9,0.0
2022-09-08,5.8,18.4,US Embassy,51.128736,71.46939,12.7,44,976.6,11.2,0.0
2022-09-09,8.6,20.5,US Embassy,51.128736,71.46939,13.6,45,977.6,10.1,0.0
2022-09-10,9.1,8.6,US Embassy,51.128736,71.46939,15.9,36,969.4,8.7,0.0
2022-09-11,7.4,7.6,US Embassy,51.128736,71.46939,12.3,69,960.5,19.0,4.7
2022-09-12,7.7,16.2,US Embassy,51.128736,71.46939,9.6,70,977.7,10.4,0.4
2022-09-13,10.8,15.1,US Embassy,51.128736,71.46939,9.6,72,983.7,5.1,0.8
2022-09-14,12.0,14.0,US Embassy,51.128736,71.46939,9.4,66,984.9,8.8,0.0
2022-09-15,12.0,15.1,US Embassy,51.128736,71.46939,10.1,51,984.5,10.3,0.0
2022-09-16,9.6,15.1,US Embassy,51.128736,71.46939,10.9,50,980.5,15.9,0.0
2022-09-17,8.2,16.2,US Embassy,51.128736,71.46939,11.1,44,979.8,13.9,0.0
2022-09-18,15.0,20.5,US Embassy,51.128736,71.46939,11.5,47,981.8,9.4,0.0
2022-09-19,15.0,32.4,US Embassy,51.128736,71.46939,12.5,47,981.7,7.3,0.0
2022-09-20,32.1,21.6,US Embassy,51.128736,71.46939,15.3,47,981.1,7.6,0.0
2022-09-21,18.8,24.8,US Embassy,51.128736,71.46939,18.4,47,979.5,8.6,0.0
2022-09-22,26.8,28.1,US Embassy,51.128736,71.46939,20.0,56,978.2,8.1,0.0
2022-09-23,24.9,23.8,US Embassy,51.128736,71.46939,20.4,53,979.2,7.8,0.0
2022-09-24,12.1,19.4,US Embassy,51.128736,71.46939,20.8,45,976.1,9.0,0.0
2022-09-25,8.4,23.8,US Embassy,51.128736,71.46939,20.7,40,970.3,10.9,0.0
2022-09-26,10.1,8.6,US Embassy,51.128736,71.46939,17.4,42,966.1,16.2,0.3
2022-09-27,7.0,7.6,US Embassy,51.128736,71.46939,10.7,61,968.7,19.7,3.1
2022-09-28,10.8,9.7,US Embassy,51.128736,71.46939,2.4,58,975.5,14.2,0.3
2022-09-29,9.4,11.9,US Embassy,51.128736,71.46939,-0.2,57,982.8,9.2,0.0
2022-09-30,14.5,15.1,US Embassy,51.128736,71.46939,-0.8,59,988.9,8.6,0.0
2022-10-01,15.0,16.2,US Embassy,51.128736,71.46939,-0.0,58,994.2,8.2,0.0
2022-10-02,17.3,15.1,US Embassy,51.128736,71.46939,2.0,57,991.4,10.0,0.0
2022-10-03,11.3,27.0,US Embassy,51.128736,71.46939,2.7,55,988.4,14.6,0.0
2022-10-04,24.5,32.4,US Embassy,51.128736,71.46939,3.1,54,990.7,10.4,0.0
2022-10-05,32.5,41.0,US Embassy,51.128736,71.46939,7.3,52,992.9,8.0,0.0
2022-10-06,27.3,27.0,US Embassy,51.128736,71.46939,9.8,49,988.9,6.7,0.0
2022-10-07,20.2,16.2,US Embassy,51.128736,71.46939,12.4,52,980.5,10.9,0.0
2022-10-08,9.4,9.7,US Embassy,51.128736,71.46939,12.7,43,971.3,13.7,0.2
2022-10-09,9.8,10.8,US Embassy,51.128736,71.46939,6.9,83,976.9,17.6,3.1
2022-10-10,8.6,19.4,US Embassy,51.128736,71.46939,8.1,64,986.9,10.8,0.0
2022-10-11,13.5,40.0,US Embassy,51.128736,71.46939,8.3,61,985.1,10.6,0.0
2022-10-12,42.4,20.5,US Embassy,51.128736,71.46939,8.3,60,981.2,5.8,0.0
2022-10-13,13.5,16.2,US Embassy,51.128736,71.46939,10.5,48,979.1,12.5,0.0
2022-10-14,10.3,24.8,US Embassy,51.128736,71.46939,10.1,50,977.4,9.0,0.0
2022-10-15,31.1,20.5,US Embassy,51.128736,71.46939,9.9,58,979.1,9.4,0.0
2022-10-16,14.0,13.0,US Embassy,51.128736,71.46939,9.9,52,977.5,12.4,0.0
2022-10-17,10.6,9.7,US Embassy,51.128736,71.46939,6.1,67,981.5,12.6,0.5
2022-10-18,7.9,16.2,US Embassy,51.128736,71.46939,5.0,69,980.9,10.9,0.4
2022-10-19,7.0,6.5,US Embassy,51.128736,71.46939,6.4,57,974.0,19.8,2.1
2022-10-20,7.4,8.6,US Embassy,51.128736,71.46939,8.1,80,971.1,22.4,5.0
2022-10-21,7.0,10.8,US Embassy,51.128736,71.46939,9.6,49,973.8,18.7,0.3
2022-10-22,11.3,5.4,US Embassy,51.128736,71.46939,8.8,69,963.1,21.3,6.8
2022-10-23,7.0,9.7,US Embassy,51.128736,71.46939,0.9,70,978.2,22.0,2.1
2022-10-24,7.9,8.6,US Embassy,51.128736,71.46939,-0.8,73,985.9,11.4,0.0
2022-10-25,7.9,7.6,US Embassy,51.128736,71.46939,0.1,57,977.1,11.0,0.0
2022-10-26,5.0,7.6,US Embassy,51.128736,71.46939,2.4,67,967.6,13.5,1.9
2022-10-27,6.7,6.5,US Embassy,51.128736,71.46939,-0.1,79,976.0,21.6,1.9
2022-10-28,7.2,16.2,US Embassy,51.128736,71.46939,-3.2,67,990.7,9.7,0.0
2022-10-29,15.4,14.0,US Embassy,51.128736,71.46939,-2.6,66,985.9,8.0,0.0
2022-10-30,10.6,10.8,US Embassy,51.128736,71.46939,0.5,64,973.9,7.3,1.2
2022-10-31,8.9,8.6,US Embassy,51.128736,71.46939,1.0,92,976.1,9.8,0.7
2022-11-01,7.2,6.5,US Embassy,51.128736,71.46939,3.1,80,977.1,16.4,0.1
2022-11-02,5.8,4.3,US Embassy,51.128736,71.46939,3.4,81,968.2,19.2,4.2
2022-11-03,5.8,3.2,US Embassy,51.128736,71.46939,1.5,76,975.2,21.4,0.6
2022-11-04,4.3,5.4,US Embassy,51.128736,71.46939,3.9,80,968.4,20.9,5.0
2022-11-05,6.5,7.6,US Embassy,51.128736,71.46939,-1.0,70,973.4,24.1,0.1
2022-11-06,8.4,8.6,US Embassy,51.128736,71.46939,-1.5,66,976.6,19.2,0.2
2022-11-07,9.1,14.0,US Embassy,51.128736,71.46939,-2.3,74,976.4,9.4,0.6
2022-11-08,16.4,6.5,US Embassy,51.128736,71.46939,-2.8,78,977.6,7.3,1.8
2022-11-09,7.0,6.5,US Embassy,51.128736,71.46939,-1.7,84,983.7,15.2,0.5
2022-11-10,7.0,5.4,US Embassy,51.128736,71.46939,-1.5,86,985.6,18.5,0.7
2022-11-11,5.8,3.2,US Embassy,51.128736,71.46939,-1.7,88,984.4,19.3,1.4
2022-11-12,3.4,4.3,US Embassy,51.128736,71.46939,-0.3,93,976.0,27.1,7.8
2022-11-13,4.1,7.6,US Embassy,51.128736,71.46939,-0.3,91,966.6,28.7,0.6
2022-11-14,6.7,4.3,US Embassy,51.128736,71.46939,0.4,91,952.1,27.4,7.6
2022-11-15,3.8,6.5,US Embassy,51.128736,71.46939,-0.3,89,952.8,27.2,2.8
2022-11-16,6.2,7.6,US Embassy,51.128736,71.46939,-6.1,79,964.5,23.0,1.7
2022-11-17,7.7,15.1,US Embassy,51.128736,71.46939,-8.1,82,982.0,14.3,0.6
2022-11-18,12.0,20.5,US Embassy,51.128736,71.46939,-10.9,86,983.7,6.8,0.0
2022-11-19,20.7,25.9,US Embassy,51.128736,71.46939,-8.4,83,976.9,7.4,1.6
2022-11-20,26.8,32.4,US Embassy,51.128736,71.46939,-9.6,83,979.7,9.2,0.2
2022-11-21,37.1,21.6,US Embassy,51.128736,71.46939,-11.0,87,977.0,4.4,0.0
2022-11-22,17.3,18.4,US Embassy,51.128736,71.46939,-7.1,87,975.5,12.0,0.0
2022-11-23,15.9,17.3,US Embassy,51.128736,71.46939,-12.3,82,984.5,7.6,0.0
2022-11-24,14.5,16.2,US Embassy,51.128736,71.46939,-8.6,85,979.0,11.9,3.5
2022-11-25,19.7,28.1,US Embassy,51.128736,71.46939,-7.0,88,969.9,17.7,9.2
2022-11-26,22.1,22.7,US Embassy,51.128736,71.46939,-25.4,77,997.8,10.3,0.0
2022-11-27,35.4,19.4,US Embassy,51.128736,71.46939,-28.3,74,1004.0,10.1,0.0
2022-11-28,29.2,19.4,US Embassy,51.128736,71.46939,-21.9,65,1003.4,12.8,0.0
2022-11-29,21.6,27.0,US Embassy,51.128736,71.46939,-18.8,64,998.8,12.4,0.0
2022-11-30,39.2,16.2,US Embassy,51.128736,71.46939,-14.7,66,988.6,14.7,0.0
2022-12-01,15.9,17.3,US Embassy,51.128736,71.46939,-16.7,69,986.6,22.8,0.0
2022-12-02,12.0,17.3,US Embassy,51.128736,71.46939,-18.9,77,993.9,19.4,0.0
2022-12-03,12.0,28.1,US Embassy,51.128736,71.46939,-16.7,80,993.8,19.6,0.2
2022-12-04,24.5,27.0,US Embassy,51.128736,71.46939,-20.2,81,989.5,11.9,0.6
2022-12-05,23.5,99.4,US Embassy,51.128736,71.46939,-23.4,80,992.4,7.4,0.0
2022-12-06,94.2,97.4,US Embassy,51.128736,71.46939,-24.5,80,993.7,6.0,0.0
2022-12-07,146.5,49.7,US Embassy,51.128736,71.46939,-24.0,78,991.8,7.4,0.0
2022-12-12,7.2,6.5,US Embassy,51.128736,71.46939,-16.5,74,992.7,13.7,0.0
2022-12-13,8.9,25.9,US Embassy,51.128736,71.46939,-11.1,76,989.2,12.5,0.0
2022-12-14,36.3,19.4,US Embassy,51.128736,71.46939,-16.9,80,995.8,12.6,0.0
2022-12-15,30.2,48.6,US Embassy,51.128736,71.46939,-18.4,71,995.8,11.5,0.0
2022-12-16,29.7,89.3,US Embassy,51.128736,71.46939,-17.6,73,989.7,7.9,0.0
2022-12-20,12.6,16.2,US Embassy,51.128736,71.46939,-8.9,76,977.3,17.1,0.0
2022-12-21,12.0,15.1,US Embassy,51.128736,71.46939,-10.1,86,968.7,12.3,6.7
2023-05-02,24.0,8.6,US Embassy,51.128736,71.46939,4.5,45,983.9,12.0,0.0
2023-05-03,16.9,10.8,US Embassy,51.128736,71.46939,6.0,46,989.3,9.2,0.0
2023-05-04,12.6,8.6,US Embassy,51.128736,71.46939,7.9,39,990.8,5.6,0.0
2023-05-05,22.6,16.2,US Embassy,51.128736,71.46939,11.9,38,988.7,5.6,0.0
2023-05-06,34.4,23.8,US Embassy,51.128736,71.46939,15.8,39,983.3,7.8,0.0
2023-05-07,13.1,9.7,US Embassy,51.128736,71.46939,17.8,37,979.5,6.4,0.0
2023-05-08,23.0,9.7,US Embassy,51.128736,71.46939,19.0,31,976.4,11.6,0.0
2023-05-09,43.6,41.0,US Embassy,51.128736,71.46939,14.8,41,977.0,15.9,0.2
2023-05-10,51.3,49.7,US Embassy,51.128736,71.46939,14.0,52,978.3,17.1,0.1
2023-05-11,27.8,20.5,US Embassy,51.128736,71.46939,19.5,35,971.0,13.0,0.0
2023-05-12,38.3,33.5,US Embassy,51.128736,71.46939,14.5,41,974.5,18.9,0.0
2023-05-13,37.9,32.4,US Embassy,51.128736,71.46939,15.4,41,966.5,19.0,0.0
2023-05-14,15.4,11.9,US Embassy,51.128736,71.46939,9.4,63,968.1,16.5,0.2
2023-05-15,24.0,17.3,US Embassy,51.128736,71.46939,10.7,50,976.5,6.9,0.0
2023-05-16,37.5,22.7,US Embassy,51.128736,71.46939,14.3,41,975.5,5.4,0.0
2023-05-17,15.9,10.8,US Embassy,51.128736,71.46939,15.7,40,976.6,19.7,0.0
2023-05-18,8.4,5.4,US Embassy,51.128736,71.46939,9.0,59,979.8,17.5,7.2
2023-05-19,8.9,4.3,US Embassy,51.128736,71.46939,12.7,32,979.1,18.0,0.0
2023-05-20,10.1,6.5,US Embassy,51.128736,71.46939,15.6,27,975.8,21.4,0.0
2023-05-21,9.8,7.6,US Embassy,51.128736,71.46939,16.4,32,977.8,15.5,0.0
2023-05-22,10.8,7.6,US Embassy,51.128736,71.46939,17.0,34,980.9,10.2,0.0
2023-05-23,17.3,10.8,US Embassy,51.128736,71.46939,17.8,39,982.4,12.1,2.4
2023-05-24,12.1,11.9,US Embassy,51.128736,71.46939,18.0,35,981.7,12.1,0.0
2023-05-25,26.4,16.2,US Embassy,51.128736,71.46939,18.7,40,979.7,11.4,0.6
2023-05-26,18.8,10.8,US Embassy,51.128736,71.46939,15.6,58,978.1,14.2,2.1
2023-05-27,10.1,5.4,US Embassy,51.128736,71.46939,15.8,33,979.1,12.5,0.0
2023-05-28,10.3,6.5,US Embassy,51.128736,71.46939,16.1,34,981.2,6.5,0.2
2023-06-01,11.0,8.6,US Embassy,51.128736,71.46939,24.2,31,977.0,11.2,0.0
2023-06-02,10.8,7.6,US Embassy,51.128736,71.46939,24.4,25,978.5,11.7,0.0
2023-06-03,11.5,8.6,US Embassy,51.128736,71.46939,24.9,28,978.3,12.0,0.0
2023-06-04,10.1,8.6,US Embassy,51.128736,71.46939,26.7,28,974.6,13.3,0.0
2023-06-05,15.4,6.5,US Embassy,51.128736,71.46939,27.9,25,969.7,8.7,0.0
2023-06-21,4.1,5.4,US Embassy,51.128736,71.46939,15.1,43,962.6,19.4,0.2
2023-06-22,7.0,4.3,US Embassy,51.128736,71.46939,15.8,39,966.3,16.2,0.0
2023-06-23,7.7,4.3,US Embassy,51.128736,71.46939,14.3,59,966.6,14.3,17.0
2023-06-24,5.8,3.2,US Embassy,51.128736,71.46939,13.4,56,970.9,8.4,0.2
2023-06-25,7.4,5.4,US Embassy,51.128736,71.46939,15.6,51,970.4,6.0,0.0
2023-06-26,9.6,4.3,US Embassy,51.128736,71.46939,17.1,55,962.2,18.2,2.1
2023-06-27,5.0,3.2,US Embassy,51.128736,71.46939,15.6,67,952.3,27.1,4.7
2023-06-28,7.2,4.3,US Embassy,51.128736,71.46939,16.0,63,962.2,23.3,1.6
2023-06-29,7.7,5.4,US Embassy,51.128736,71.46939,18.5,53,970.4,12.5,0.0
2023-06-30,9.4,6.5,US Embassy,51.128736,71.46939,18.9,58,969.3,10.9,3.6
2023-07-01,9.1,5.4,US Embassy,51.128736,71.46939,19.3,47,972.1,6.6,0.0
2023-07-02,8.4,4.3,US Embassy,51.128736,71.46939,23.6,37,969.4,12.2,0.0
2023-07-03,7.4,6.5,US Embassy,51.128736,71.46939,26.0,28,964.9,14.6,0.0
2023-07-04,11.5,7.6,US Embassy,51.128736,71.46939,23.4,47,964.2,5.9,0.3
2023-07-05,10.6,9.7,US Embassy,51.128736,71.46939,24.0,43,967.3,16.3,0.0
2023-07-06,12.1,9.7,US Embassy,51.128736,71.46939,23.7,40,970.5,16.7,0.2
2023-07-07,12.1,10.8,US Embassy,51.128736,71.46939,24.5,50,970.0,11.7,0.0
2023-07-08,13.5,8.6,US Embassy,51.128736,71.46939,23.8,48,971.3,11.9,0.0
2023-07-09,10.1,13.0,US Embassy,51.128736,71.46939,23.5,39,972.8,10.2,0.0
2023-07-10,27.3,9.7,US Embassy,51.128736,71.46939,25.2,43,973.1,4.7,0.0
2023-07-11,11.3,10.8,US Embassy,51.128736,71.46939,27.7,40,974.4,7.5,0.0
2023-07-12,15.0,8.6,US Embassy,51.128736,71.46939,30.5,32,973.6,9.6,0.0
2023-07-13,12.1,5.4,US Embassy,51.128736,71.46939,30.0,35,967.5,11.1,1.5
2023-07-14,9.6,3.2,US Embassy,51.128736,71.46939,26.4,39,961.1,16.6,0.0
2023-07-15,10.3,5.4,US Embassy,51.128736,71.46939,21.0,43,961.5,27.1,0.1
2023-07-16,7.7,6.5,US Embassy,51.128736,71.46939,22.4,49,966.0,16.7,0.0
2023-07-17,9.8,6.5,US Embassy,51.128736,71.46939,25.0,46,970.2,8.1,0.5
2023-07-18,10.1,4.3,US Embassy,51.128736,71.46939,27.0,42,966.7,16.4,2.1
2023-07-19,6.0,5.4,US Embassy,51.128736,71.46939,24.2,52,963.2,11.9,0.1
2023-07-20,7.2,5.4,US Embassy,51.128736,71.46939,23.5,50,964.5,16.6,0.1
2023-07-21,7.2,4.3,US Embassy,51.128736,71.46939,21.7,62,967.5,13.6,4.2
2023-07-22,6.0,6.5,US Embassy,51.128736,71.46939,21.6,49,971.9,10.2,0.0
2023-07-23,11.0,6.5,US Embassy,51.128736,71.46939,23.2,46,969.1,10.5,0.3
2023-07-24,7.0,7.6,US Embassy,51.128736,71.46939,22.8,43,967.5,11.3,0.0
2023-07-25,9.1,8.6,US Embassy,51.128736,71.46939,22.7,41,969.1,8.0,0.1
2023-07-26,16.9,6.5,US Embassy,51.128736,71.46939,22.6,41,967.8,10.0,0.1
2023-07-27,9.4,7.6,US Embassy,51.128736,71.46939,21.7,60,966.8,15.2,4.0
2023-07-28,9.4,8.6,US Embassy,51.128736,71.46939,22.8,53,967.5,9.0,0.2
2023-07-29,10.6,5.4,US Embassy,51.128736,71.46939,26.1,48,964.5,14.0,0.0
2023-07-30,6.5,7.6,US Embassy,51.128736,71.46939,24.0,47,966.4,11.7,0.0
2023-07-31,9.1,7.6,US Embassy,51.128736,71.46939,24.6,42,966.7,8.6,0.0
2023-08-01,13.1,6.5,US Embassy,51.128736,71.46939,26.0,40,965.5,6.0,0.0
2023-08-02,9.6,8.6,US Embassy,51.128736,71.46939,26.3,38,962.7,8.2,0.5
2023-08-03,11.8,7.6,US Embassy,51.128736,71.46939,26.1,41,963.5,5.7,0.0
2023-08-04,10.3,7.6,US Embassy,51.128736,71.46939,24.3,52,966.5,8.8,6.4
2023-08-05,9.1,7.6,US Embassy,51.128736,71.46939,24.8,55,968.4,9.0,0.0
2023-08-06,10.6,7.6,US Embassy,51.128736,71.46939,23.4,62,965.5,10.5,1.3
2023-08-07,9.4,5.4,US Embassy,51.128736,71.46939,23.4,50,963.1,16.0,0.1
2023-08-08,9.6,7.6,US Embassy,51.128736,71.46939,23.2,38,964.0,14.1,0.0
2023-08-09,9.8,8.6,US Embassy,51.128736,71.46939,24.8,36,966.7,12.5,0.0
2023-08-10,13.1,5.4,US Embassy,51.128736,71.46939,23.5,41,965.3,16.0,0.4
2023-08-11,8.9,4.3,US Embassy,51.128736,71.46939,16.9,59,969.8,16.7,1.0
2023-08-12,7.7,3.2,US Embassy,51.128736,71.46939,14.2,71,972.0,15.7,4.6
2023-08-13,6.0,3.2,US Embassy,51.128736,71.46939,13.0,56,974.6,15.0,0.2
2023-08-14,5.5,5.4,US Embassy,51.128736,71.46939,16.1,44,975.2,12.1,0.0
2023-08-15,7.7,6.5,US Embassy,51.128736,71.46939,17.3,54,972.4,9.9,0.3
2023-08-16,10.3,6.5,US Embassy,51.128736,71.46939,16.6,62,975.9,8.8,0.0
2023-08-17,8.4,7.6,US Embassy,51.128736,71.46939,19.5,51,977.2,6.7,0.0
2023-08-18,10.1,7.6,US Embassy,51.128736,71.46939,21.0,50,975.9,8.2,0.0
2023-08-19,10.3,11.9,US Embassy,51.128736,71.46939,22.8,45,973.6,6.4,0.0
2023-08-20,15.0,6.5,US Embassy,51.128736,71.46939,21.9,54,972.0,10.0,3.5
2023-08-21,7.7,6.5,US Embassy,51.128736,71.46939,21.7,62,971.6,8.7,0.4
2023-08-22,8.9,7.6,US Embassy,51.128736,71.46939,24.7,41,967.2,13.3,0.0
2023-08-23,9.4,6.5,US Embassy,51.128736,71.46939,25.0,41,964.8,13.0,0.0
2023-08-24,8.2,5.4,US Embassy,51.128736,71.46939,20.0,66,960.7,13.5,10.3
2023-08-25,7.2,6.5,US Embassy,51.128736,71.46939,16.5,57,965.1,11.3,0.2
2023-08-26,8.2,6.5,US Embassy,51.128736,71.46939,17.8,52,965.3,11.7,0.5
2023-08-27,7.2,4.3,US Embassy,51.128736,71.46939,17.7,64,959.4,12.7,1.5
2023-08-28,5.3,4.3,US Embassy,51.128736,71.46939,14.8,73,961.2,15.5,1.4
2023-08-31,6.0,,US Embassy,51.128736,71.46939,13.7,62,963.1,21.0,1.5
2023-09-01,6.2,,US Embassy,51.128736,71.46939,13.3,73,965.3,19.5,1.0
2023-09-02,7.7,,US Embassy,51.128736,71.46939,13.2,80,966.3,10.7,7.1
2023-09-03,6.2,,US Embassy,51.128736,71.46939,12.8,81,960.7,15.1,11.7
2023-09-04,11.0,,US Embassy,51.128736,71.46939,11.9,85,964.5,14.2,4.3
2023-09-05,6.5,,US Embassy,51.128736,71.46939,10.7,77,974.9,10.2,1.9
2023-09-06,5.3,,US Embassy,51.128736,71.46939,10.8,65,974.5,13.4,0.0
2023-09-07,8.4,,US Embassy,51.128736,71.46939,12.8,65,972.4,7.7,0.0
2023-09-08,8.2,,US Embassy,51.128736,71.46939,13.2,88,971.0,6.7,7.5
2023-09-09,8.6,,US Embassy,51.128736,71.46939,16.3,72,967.9,12.3,0.3
2023-09-10,8.6,,US Embassy,51.128736,71.46939,14.0,69,968.8,13.5,1.2
2023-09-11,9.6,,US Embassy,51.128736,71.46939,13.2,82,963.8,16.0,9.5
2023-09-12,4.8,,US Embassy,51.128736,71.46939,11.3,81,959.8,16.5,2.4
2023-09-13,9.8,,US Embassy,51.128736,71.46939,10.8,75,970.0,18.3,6.5
2023-09-14,12.1,,US Embassy,51.128736,71.46939,11.8,74,976.6,10.1,0.1
2023-09-15,21.1,,US Embassy,51.128736,71.46939,12.1,79,978.9,7.5,0.4
2023-09-16,19.7,,US Embassy,51.128736,71.46939,12.8,79,980.4,7.5,4.6
2023-09-17,27.3,,US Embassy,51.128736,71.46939,13.2,80,979.8,3.8,0.0
2023-09-18,31.6,,US Embassy,51.128736,71.46939,12.9,79,978.1,4.7,0.1
2023-09-19,17.8,,US Embassy,51.128736,71.46939,13.9,70,975.3,5.2,0.0
2023-09-20,15.0,,US Embassy,51.128736,71.46939,13.2,78,974.2,6.0,3.8
2023-09-21,20.2,,US Embassy,51.128736,71.46939,12.2,84,979.7,6.1,0.2
2023-09-22,11.0,,US Embassy,51.128736,71.46939,13.0,67,979.8,13.4,0.0
2023-09-23,7.4,,US Embassy,51.128736,71.46939,11.8,63,981.8,13.5,0.8
2023-09-24,9.8,,US Embassy,51.128736,71.46939,10.3,64,986.5,10.7,0.0
2023-09-25,10.8,,US Embassy,51.128736,71.46939,14.6,67,982.7,10.3,0.2
2023-09-26,16.4,,US Embassy,51.128736,71.46939,14.9,75,979.7,9.7,0.0
2023-09-27,16.4,,US Embassy,51.128736,71.46939,13.1,82,977.2,8.4,3.5
2023-09-28,19.7,,US Embassy,51.128736,71.46939,11.3,73,976.3,6.3,0.0
2023-09-29,19.7,,US Embassy,51.128736,71.46939,10.1,75,974.5,6.3,0.1
2023-09-30,20.2,,US Embassy,51.128736,71.46939,10.2,78,975.1,5.4,0.2
2023-10-01,24.5,,US Embassy,51.128736,71.46939,10.3,73,977.8,12.8,0.0
2023-10-02,16.9,21.6,US Embassy,51.128736,71.46939,9.5,78,978.2,14.7,0.2
2023-10-03,22.6,18.4,US Embassy,51.128736,71.46939,7.3,83,980.4,10.4,0.0
2023-10-04,34.9,33.5,US Embassy,51.128736,71.46939,8.9,76,982.2,5.3,0.0
2023-10-05,57.4,16.2,US Embassy,51.128736,71.46939,10.7,72,980.5,4.7,0.0
2023-10-06,30.6,10.8,US Embassy,51.128736,71.46939,11.2,71,976.1,7.5,0.0
2023-10-07,15.0,5.4,US Embassy,51.128736,71.46939,10.5,74,972.7,9.6,0.0
2023-10-08,8.6,5.4,US Embassy,51.128736,71.46939,10.5,75,972.7,17.3,0.4
2023-10-09,9.1,7.6,US Embassy,51.128736,71.46939,12.7,59,973.9,19.1,0.0
2023-10-10,11.8,5.4,US Embassy,51.128736,71.46939,15.8,54,968.7,20.5,0.0
