date,station_name,latitude,longitude,PM2.5,PM10,temperature,humidity,pressure,wind_speed,precipitation,dayofweek,month,day
2026-01-02,Kazhydromet-14,51.157984,71.413998,12.49,13.88,-10.2,88,984.4,8.4,0.0,4,1,2
2026-01-03,Kazhydromet-14,51.157984,71.413998,10.16,11.06,-3.8,92,979.8,8.8,0.0,5,1,3
2026-01-04,Kazhydromet-14,51.157984,71.413998,13.36,15.63,-6.5,91,983.4,11.1,5.7,6,1,4
2026-01-05,Kazhydromet-14,51.157984,71.413998,4.65,5.37,-10.3,85,991.0,19.7,0.6,0,1,5
2026-01-06,Kazhydromet-14,51.157984,71.413998,4.04,4.76,-6.6,83,984.8,29.7,1.9,1,1,6
2026-01-07,Kazhydromet-14,51.157984,71.413998,10.53,11.04,-11.5,87,991.4,18.6,0.0,2,1,7
2026-01-08,Kazhydromet-14,51.157984,71.413998,9.67,10.4,-16.6,83,996.4,9.0,0.0,3,1,8
2026-01-09,Kazhydromet-14,51.157984,71.413998,9.36,10.17,-11.8,76,988.2,12.6,0.0,4,1,9
2026-01-10,Kazhydromet-14,51.157984,71.413998,6.61,7.32,-10.2,76,976.8,15.3,0.0,5,1,10
2026-01-11,Kazhydromet-14,51.157984,71.413998,9.77,11.09,-6.5,83,970.8,12.7,0.2,6,1,11
2026-01-12,Kazhydromet-14,51.157984,71.413998,10.34,10.98,-5.2,90,971.7,24.8,7.6,0,1,12
2026-01-13,Kazhydromet-14,51.157984,71.413998,16.86,17.03,-16.9,83,990.9,10.1,0.0,1,1,13
2026-01-14,Kazhydromet-14,51.157984,71.413998,11.94,11.79,-23.6,75,996.2,22.3,0.0,2,1,14
2026-01-15,Kazhydromet-14,51.157984,71.413998,13.05,15.15,-23.1,74,999.5,20.0,0.0,3,1,15
2026-01-16,Kazhydromet-14,51.157984,71.413998,14.08,14.92,-25.6,75,1001.1,19.7,0.0,4,1,16
2026-01-17,Kazhydromet-14,51.157984,71.413998,28.01,28.42,-27.2,73,1003.9,9.3,0.0,5,1,17
2026-01-18,Kazhydromet-14,51.157984,71.413998,13.65,14.02,-25.3,71,996.6,8.7,0.0,6,1,18
2026-01-19,Kazhydromet-14,51.157984,71.413998,5.05,5.01,-19.1,70,987.0,16.5,0.1,0,1,19
2026-01-20,Kazhydromet-14,51.157984,71.413998,3.77,4.01,-15.9,76,982.1,15.6,0.6,1,1,20
2026-01-21,Kazhydromet-14,51.157984,71.413998,4.99,5.65,-13.9,83,983.7,7.6,0.6,2,1,21
2026-01-22,Kazhydromet-14,51.157984,71.413998,27.14,28.39,-18.4,81,983.5,10.2,0.0,3,1,22
2026-01-23,Kazhydromet-14,51.157984,71.413998,28.6,29.58,-24.6,76,983.4,11.1,0.0,4,1,23
2026-01-24,Kazhydromet-14,51.157984,71.413998,14.52,14.92,-21.8,79,983.5,7.0,0.4,5,1,24
2026-01-25,Kazhydromet-14,51.157984,71.413998,25.91,26.47,-17.2,82,981.5,9.9,0.5,6,1,25
2026-01-26,Kazhydromet-14,51.157984,71.413998,77.37,79.83,-17.8,81,982.6,5.9,0.2,0,1,26
2026-01-27,Kazhydromet-14,51.157984,71.413998,43.91,44.85,-21.6,79,986.1,10.2,0.0,1,1,27
2026-01-28,Kazhydromet-14,51.157984,71.413998,38.97,40.32,-22.6,79,986.9,9.8,0.0,2,1,28
2026-01-29,Kazhydromet-14,51.157984,71.413998,12.66,13.24,-18.4,81,992.8,13.9,0.0,3,1,29
2026-01-30,Kazhydromet-14,51.157984,71.413998,18.41,19.72,-18.0,78,989.5,10.6,0.0,4,1,30
2026-01-31,Kazhydromet-14,51.157984,71.413998,23.39,24.38,-17.3,73,981.8,5.6,0.0,5,1,31
2026-02-01,Kazhydromet-14,51.157984,71.413998,28.16,29.4,-13.5,83,981.2,8.3,0.0,6,2,1
2026-02-02,Kazhydromet-14,51.157984,71.413998,26.39,27.54,-13.1,84,978.7,15.4,3.3,0,2,2
2026-02-03,Kazhydromet-14,51.157984,71.413998,14.4,14.97,-15.7,82,983.2,14.2,0.2,1,2,3
2026-02-04,Kazhydromet-14,51.157984,71.413998,13.27,14.04,-13.4,84,984.5,13.5,0.0,2,2,4
2026-02-05,Kazhydromet-14,51.157984,71.413998,7.09,7.97,-3.8,84,972.4,18.1,2.3,3,2,5
2026-02-06,Kazhydromet-14,51.157984,71.413998,8.68,9.36,-5.4,92,969.7,15.1,18.3,4,2,6
2026-02-07,Kazhydromet-14,51.157984,71.413998,6.98,7.68,-14.9,83,985.6,13.7,0.2,5,2,7
2026-02-10,Kazhydromet-14,51.157984,71.413998,4.63,5.97,-0.5,93,956.7,23.2,4.7,1,2,10
2026-02-11,Kazhydromet-14,51.157984,71.413998,3.61,4.0,-13.7,79,968.1,29.2,1.6,2,2,11
2026-02-12,Kazhydromet-14,51.157984,71.413998,5.85,6.49,-21.1,81,987.3,11.4,0.0,3,2,12
2026-02-13,Kazhydromet-14,51.157984,71.413998,12.34,12.74,-21.2,76,986.6,8.6,0.0,4,2,13
2026-02-14,Kazhydromet-14,51.157984,71.413998,21.08,22.43,-19.3,72,984.8,8.7,0.0,5,2,14
2026-02-15,Kazhydromet-14,51.157984,71.413998,17.8,18.72,-15.3,76,982.8,9.5,0.0,6,2,15
2026-02-16,Kazhydromet-14,51.157984,71.413998,5.72,6.1,-4.2,89,974.7,19.3,0.2,0,2,16
2026-02-17,Kazhydromet-14,51.157984,71.413998,6.05,6.56,-1.7,94,976.9,21.6,0.0,1,2,17
2026-02-18,Kazhydromet-14,51.157984,71.413998,4.78,5.93,-0.3,93,970.5,23.7,2.0,2,2,18
2026-02-19,Kazhydromet-14,51.157984,71.413998,10.45,11.22,-11.7,84,980.2,16.5,0.0,3,2,19
2026-02-20,Kazhydromet-14,51.157984,71.413998,6.99,7.58,-16.4,80,991.6,11.2,0.0,4,2,20
2026-02-21,Kazhydromet-14,51.157984,71.413998,4.01,4.63,-8.9,78,979.2,20.9,3.5,5,2,21
2026-02-22,Kazhydromet-14,51.157984,71.413998,5.13,5.35,-7.0,87,974.3,20.4,3.1,6,2,22
2026-02-23,Kazhydromet-14,51.157984,71.413998,6.8,7.64,-16.0,79,973.4,20.2,2.1,0,2,23
2026-02-24,Kazhydromet-14,51.157984,71.413998,31.5,32.86,-24.0,81,992.2,2.5,0.0,1,2,24
2026-02-25,Kazhydromet-14,51.157984,71.413998,19.61,21.12,-20.4,72,992.6,10.1,0.0,2,2,25
2026-02-26,Kazhydromet-14,51.157984,71.413998,14.62,15.8,-23.5,74,990.6,17.7,0.0,3,2,26
2026-02-27,Kazhydromet-14,51.157984,71.413998,26.24,27.68,-27.9,75,992.1,7.5,0.0,4,2,27
2026-02-28,Kazhydromet-14,51.157984,71.413998,13.82,14.92,-26.9,78,989.7,5.8,0.0,5,2,28
2026-03-01,Kazhydromet-14,51.157984,71.413998,13.05,13.89,-22.8,75,988.9,9.3,0.0,6,3,1
2026-03-02,Kazhydromet-14,51.157984,71.413998,3.76,4.05,-11.8,84,981.0,20.4,1.3,0,3,2
2026-03-03,Kazhydromet-14,51.157984,71.413998,6.72,7.31,-5.5,89,979.5,18.3,1.4,1,3,3
