date,PM2.5,PM10,station_name,latitude,longitude
2021-05-02,13.5,43.2,US Embassy,51.128736,71.46939
2021-05-03,15.9,21.6,US Embassy,51.128736,71.46939
2021-05-04,6.7,36.7,US Embassy,51.128736,71.46939
2021-05-05,12.1,31.3,US Embassy,51.128736,71.46939
2021-05-06,9.1,32.4,US Embassy,51.128736,71.46939
2021-05-07,11.0,37.8,US Embassy,51.128736,71.46939
2021-05-08,15.9,10.8,US Embassy,51.128736,71.46939
2021-05-09,10.3,17.3,US Embassy,51.128736,71.46939
2021-05-10,12.6,35.6,US Embassy,51.128736,71.46939
2021-05-11,15.4,54.0,US Embassy,51.128736,71.46939
2021-05-12,28.3,42.1,US Embassy,51.128736,71.46939
2021-05-13,14.5,32.4,US Embassy,51.128736,71.46939
2021-05-14,9.8,36.7,US Embassy,51.128736,71.46939
2021-05-15,8.4,33.5,US Embassy,51.128736,71.46939
2021-05-16,10.1,40.0,US Embassy,51.128736,71.46939
2021-05-17,15.4,52.9,US Embassy,51.128736,71.46939
2021-05-18,15.0,40.0,US Embassy,51.128736,71.46939
2021-05-19,14.5,28.1,US Embassy,51.128736,71.46939
2021-05-20,8.6,40.0,US Embassy,51.128736,71.46939
2021-05-21,7.2,35.6,US Embassy,51.128736,71.46939
2021-05-22,7.0,40.0,US Embassy,51.128736,71.46939
2021-05-23,9.1,75.2,US Embassy,51.128736,71.46939
2021-05-24,12.6,54.0,US Embassy,51.128736,71.46939
2021-05-25,12.6,55.0,US Embassy,51.128736,71.46939
2021-05-26,16.9,41.0,US Embassy,51.128736,71.46939
2021-05-27,10.3,34.6,US Embassy,51.128736,71.46939
2021-05-28,8.4,40.0,US Embassy,51.128736,71.46939
2021-05-29,6.5,33.5,US Embassy,51.128736,71.46939
2021-05-30,6.5,29.2,US Embassy,51.128736,71.46939
2021-05-31,6.7,35.6,US Embassy,51.128736,71.46939
2021-06-01,13.5,29.2,US Embassy,51.128736,71.46939
2021-06-02,11.8,22.7,US Embassy,51.128736,71.46939
2021-06-03,6.7,17.3,US Embassy,51.128736,71.46939
2021-06-04,9.6,17.3,US Embassy,51.128736,71.46939
2021-06-05,7.7,24.8,US Embassy,51.128736,71.46939
2021-06-06,15.4,25.9,US Embassy,51.128736,71.46939
2021-06-07,8.9,31.3,US Embassy,51.128736,71.46939
2021-06-08,7.4,31.3,US Embassy,51.128736,71.46939
2021-06-09,7.9,35.6,US Embassy,51.128736,71.46939
2021-06-10,7.0,23.8,US Embassy,51.128736,71.46939
2021-06-11,7.0,24.8,US Embassy,51.128736,71.46939
2021-06-12,7.7,36.7,US Embassy,51.128736,71.46939
2021-06-13,19.7,30.2,US Embassy,51.128736,71.46939
2021-06-14,9.6,20.5,US Embassy,51.128736,71.46939
2021-06-15,6.2,31.3,US Embassy,51.128736,71.46939
2021-06-16,10.3,25.9,US Embassy,51.128736,71.46939
2021-06-17,11.3,35.6,US Embassy,51.128736,71.46939
2021-06-18,13.5,11.9,US Embassy,51.128736,71.46939
2021-06-19,7.0,8.6,US Embassy,51.128736,71.46939
2021-06-20,7.0,8.6,US Embassy,51.128736,71.46939
2021-06-21,8.6,7.6,US Embassy,51.128736,71.46939
2021-06-22,7.9,7.6,US Embassy,51.128736,71.46939
2021-06-23,7.0,11.9,US Embassy,51.128736,71.46939
2021-06-24,5.8,18.4,US Embassy,51.128736,71.46939
2021-06-25,7.0,19.4,US Embassy,51.128736,71.46939
2021-06-26,5.5,21.6,US Embassy,51.128736,71.46939
2021-06-27,5.8,23.8,US Embassy,51.128736,71.46939
2021-06-28,14.5,15.1,US Embassy,51.128736,71.46939
2021-06-29,7.4,27.0,US Embassy,51.128736,71.46939
2021-06-30,8.6,30.2,US Embassy,51.128736,71.46939
2021-07-01,8.9,33.5,US Embassy,51.128736,71.46939
2021-07-02,14.5,32.4,US Embassy,51.128736,71.46939
2021-07-03,9.1,25.9,US Embassy,51.128736,71.46939
2021-07-04,8.6,28.1,US Embassy,51.128736,71.46939
2021-07-05,11.5,29.2,US Embassy,51.128736,71.46939
2021-07-06,24.0,18.4,US Embassy,51.128736,71.46939
2021-07-07,21.1,34.6,US Embassy,51.128736,71.46939
2021-07-08,9.8,13.0,US Embassy,51.128736,71.46939
2021-07-09,4.6,10.8,US Embassy,51.128736,71.46939
2021-07-10,7.4,15.1,US Embassy,51.128736,71.46939
2021-07-11,8.2,19.4,US Embassy,51.128736,71.46939
2021-07-12,11.5,5.4,US Embassy,51.128736,71.46939
2021-07-13,5.0,2.2,US Embassy,51.128736,71.46939
2021-07-14,4.1,7.6,US Embassy,51.128736,71.46939
2021-07-15,4.1,8.6,US Embassy,51.128736,71.46939
2021-07-16,6.0,20.5,US Embassy,51.128736,71.46939
2021-07-17,7.4,15.1,US Embassy,51.128736,71.46939
2021-07-18,9.1,28.1,US Embassy,51.128736,71.46939
2021-07-19,11.8,24.8,US Embassy,51.128736,71.46939
2021-07-20,6.2,25.9,US Embassy,51.128736,71.46939
2021-07-21,9.4,37.8,US Embassy,51.128736,71.46939
2021-07-22,17.8,34.6,US Embassy,51.128736,71.46939
2021-07-23,12.6,43.2,US Embassy,51.128736,71.46939
2021-07-24,16.4,27.0,US Embassy,51.128736,71.46939
2021-07-25,10.1,24.8,US Embassy,51.128736,71.46939
2021-07-26,6.5,24.8,US Embassy,51.128736,71.46939
2021-07-27,9.6,32.4,US Embassy,51.128736,71.46939
2021-07-28,11.0,28.1,US Embassy,51.128736,71.46939
2021-07-29,10.6,25.9,US Embassy,51.128736,71.46939
2021-07-30,9.1,47.5,US Embassy,51.128736,71.46939
2021-07-31,10.3,23.8,US Embassy,51.128736,71.46939
2021-08-01,11.5,25.9,US Embassy,51.128736,71.46939
2021-08-02,10.6,27.0,US Embassy,51.128736,71.46939
2021-08-03,12.1,31.3,US Embassy,51.128736,71.46939
2021-08-04,15.4,30.2,US Embassy,51.128736,71.46939
2021-08-05,12.1,43.2,US Embassy,51.128736,71.46939
2021-08-06,16.9,50.8,US Embassy,51.128736,71.46939
2021-08-07,15.9,16.2,US Embassy,51.128736,71.46939
2021-08-08,8.4,18.4,US Embassy,51.128736,71.46939
2021-08-10,38.3,25.9,US Embassy,51.128736,71.46939
2021-08-11,27.8,10.8,US Embassy,51.128736,71.46939
2021-08-12,9.1,21.6,US Embassy,51.128736,71.46939
2021-08-13,21.6,28.1,US Embassy,51.128736,71.46939
2021-08-14,19.2,20.5,US Embassy,51.128736,71.46939
2021-08-15,13.1,32.4,US Embassy,51.128736,71.46939
2021-08-16,15.9,43.2,US Embassy,51.128736,71.46939
2021-08-17,24.5,46.4,US Embassy,51.128736,71.46939
2021-08-18,21.6,33.5,US Embassy,51.128736,71.46939
2021-08-19,16.4,35.6,US Embassy,51.128736,71.46939
2021-08-20,10.1,30.2,US Embassy,51.128736,71.46939
2021-08-21,10.3,25.9,US Embassy,51.128736,71.46939
2021-08-22,12.6,32.4,US Embassy,51.128736,71.46939
2021-08-23,8.9,34.6,US Embassy,51.128736,71.46939
2021-08-24,13.1,36.7,US Embassy,51.128736,71.46939
2021-08-25,15.4,36.7,US Embassy,51.128736,71.46939
2021-08-26,12.0,46.4,US Embassy,51.128736,71.46939
2021-08-27,15.9,37.8,US Embassy,51.128736,71.46939
2021-08-28,17.8,13.0,US Embassy,51.128736,71.46939
2021-08-29,11.8,14.0,US Embassy,51.128736,71.46939
2021-08-30,10.1,24.8,US Embassy,51.128736,71.46939
2021-08-31,15.0,28.1,US Embassy,51.128736,71.46939
2021-09-01,12.1,22.7,US Embassy,51.128736,71.46939
2021-09-02,7.9,37.8,US Embassy,51.128736,71.46939
2021-09-03,10.3,44.3,US Embassy,51.128736,71.46939
2021-09-04,9.8,41.0,US Embassy,51.128736,71.46939
2021-09-05,11.0,45.4,US Embassy,51.128736,71.46939
2021-09-06,12.6,35.6,US Embassy,51.128736,71.46939
2021-09-07,11.8,16.2,US Embassy,51.128736,71.46939
2021-09-08,11.0,25.9,US Embassy,51.128736,71.46939
2021-09-09,7.2,25.9,US Embassy,51.128736,71.46939
2021-09-10,7.4,7.6,US Embassy,51.128736,71.46939
2021-09-11,9.4,7.6,US Embassy,51.128736,71.46939
2021-09-12,5.3,14.0,US Embassy,51.128736,71.46939
2021-09-13,4.3,27.0,US Embassy,51.128736,71.46939
2021-09-14,5.0,37.8,US Embassy,51.128736,71.46939
2021-09-15,7.4,37.8,US Embassy,51.128736,71.46939
2021-09-16,7.4,15.1,US Embassy,51.128736,71.46939
2021-09-17,7.4,9.7,US Embassy,51.128736,71.46939
2021-09-18,6.2,9.7,US Embassy,51.128736,71.46939
2021-09-19,5.8,17.3,US Embassy,51.128736,71.46939
2021-09-20,6.2,25.9,US Embassy,51.128736,71.46939
2021-09-21,17.8,32.4,US Embassy,51.128736,71.46939
2021-09-22,19.7,29.2,US Embassy,51.128736,71.46939
2021-09-23,15.9,32.4,US Embassy,51.128736,71.46939
2021-09-24,18.3,139.9,US Embassy,51.128736,71.46939
2021-09-25,44.0,65.1,US Embassy,51.128736,71.46939
2021-09-26,107.8,52.9,US Embassy,51.128736,71.46939
2021-09-27,8.9,10.8,US Embassy,51.128736,71.46939
2021-09-28,6.2,13.0,US Embassy,51.128736,71.46939
2021-09-29,15.9,16.2,US Embassy,51.128736,71.46939
2021-09-30,17.8,11.9,US Embassy,51.128736,71.46939
2021-10-01,10.1,9.7,US Embassy,51.128736,71.46939
2021-10-02,7.2,15.1,US Embassy,51.128736,71.46939
2021-10-03,10.8,13.0,US Embassy,51.128736,71.46939
2021-10-04,15.4,15.1,US Embassy,51.128736,71.46939
2021-10-05,11.5,19.4,US Embassy,51.128736,71.46939
2021-10-06,10.6,27.0,US Embassy,51.128736,71.46939
2021-10-07,22.1,29.2,US Embassy,51.128736,71.46939
2021-10-08,14.0,40.0,US Embassy,51.128736,71.46939
2021-10-09,11.3,46.4,US Embassy,51.128736,71.46939
2021-10-10,22.1,19.4,US Embassy,51.128736,71.46939
2021-10-11,22.6,31.3,US Embassy,51.128736,71.46939
2021-10-12,16.9,34.6,US Embassy,51.128736,71.46939
2021-10-13,10.8,48.6,US Embassy,51.128736,71.46939
2021-10-14,40.4,95.4,US Embassy,51.128736,71.46939
2021-10-15,103.9,51.8,US Embassy,51.128736,71.46939
2021-10-16,43.2,57.0,US Embassy,51.128736,71.46939
2021-10-17,54.6,73.2,US Embassy,51.128736,71.46939
2021-10-18,35.9,103.5,US Embassy,51.128736,71.46939
2021-10-19,125.2,49.7,US Embassy,51.128736,71.46939
2021-10-20,28.3,20.5,US Embassy,51.128736,71.46939
2021-10-21,10.3,18.4,US Embassy,51.128736,71.46939
2021-10-22,3.8,9.7,US Embassy,51.128736,71.46939
2021-10-23,6.5,16.2,US Embassy,51.128736,71.46939
2021-10-24,7.9,20.5,US Embassy,51.128736,71.46939
2021-10-25,6.5,22.7,US Embassy,51.128736,71.46939
2021-10-26,7.9,48.6,US Embassy,51.128736,71.46939
2021-10-27,35.4,52.9,US Embassy,51.128736,71.46939
2021-10-28,10.1,25.9,US Embassy,51.128736,71.46939
2021-10-29,4.3,9.7,US Embassy,51.128736,71.46939
2021-10-30,6.2,6.5,US Embassy,51.128736,71.46939
2021-10-31,6.5,6.5,US Embassy,51.128736,71.46939
2021-11-01,5.0,18.4,US Embassy,51.128736,71.46939
2021-11-02,18.8,30.2,US Embassy,51.128736,71.46939
2021-11-03,31.1,10.8,US Embassy,51.128736,71.46939
2021-11-04,11.8,8.6,US Embassy,51.128736,71.46939
2021-11-05,3.8,17.3,US Embassy,51.128736,71.46939
2021-11-06,3.6,22.7,US Embassy,51.128736,71.46939
2021-11-07,6.2,42.1,US Embassy,51.128736,71.46939
2021-11-08,8.2,33.5,US Embassy,51.128736,71.46939
2021-11-09,10.8,28.1,US Embassy,51.128736,71.46939
2021-11-10,13.1,25.9,US Embassy,51.128736,71.46939
2021-11-11,17.8,13.0,US Embassy,51.128736,71.46939
2021-11-12,13.1,11.9,US Embassy,51.128736,71.46939
2021-11-13,4.6,15.1,US Embassy,51.128736,71.46939
2021-11-14,7.0,10.8,US Embassy,51.128736,71.46939
2021-11-15,10.6,77.2,US Embassy,51.128736,71.46939
2021-11-16,37.1,44.3,US Embassy,51.128736,71.46939
2021-11-17,46.1,19.4,US Embassy,51.128736,71.46939
2021-11-18,14.0,16.2,US Embassy,51.128736,71.46939
2021-11-19,15.9,10.8,US Embassy,51.128736,71.46939
2021-11-20,7.2,9.7,US Embassy,51.128736,71.46939
2021-11-21,8.9,14.0,US Embassy,51.128736,71.46939
2021-11-22,8.2,5.4,US Embassy,51.128736,71.46939
2021-11-23,5.5,28.1,US Embassy,51.128736,71.46939
2021-11-24,23.5,31.3,US Embassy,51.128736,71.46939
2021-11-25,33.0,9.7,US Embassy,51.128736,71.46939
2021-11-26,8.6,6.5,US Embassy,51.128736,71.46939
2021-11-27,4.8,23.8,US Embassy,51.128736,71.46939
2021-11-28,11.5,29.2,US Embassy,51.128736,71.46939
2021-11-29,35.9,18.4,US Embassy,51.128736,71.46939
2021-11-30,12.1,18.4,US Embassy,51.128736,71.46939
2021-12-01,20.7,11.9,US Embassy,51.128736,71.46939
2021-12-02,9.1,9.7,US Embassy,51.128736,71.46939
2021-12-03,10.8,8.6,US Embassy,51.128736,71.46939
2021-12-04,7.7,22.7,US Embassy,51.128736,71.46939
2021-12-05,24.9,8.6,US Embassy,51.128736,71.46939
2021-12-06,6.5,20.5,US Embassy,51.128736,71.46939
2021-12-07,20.7,63.1,US Embassy,51.128736,71.46939
2021-12-08,52.2,17.3,US Embassy,51.128736,71.46939
2021-12-09,23.0,24.8,US Embassy,51.128736,71.46939
2021-12-10,19.2,37.8,US Embassy,51.128736,71.46939
2021-12-11,44.0,42.1,US Embassy,51.128736,71.46939
2021-12-12,32.1,37.8,US Embassy,51.128736,71.46939
2021-12-14,15.0,8.6,US Embassy,51.128736,71.46939
2021-12-15,7.9,5.4,US Embassy,51.128736,71.46939
2021-12-16,4.3,8.6,US Embassy,51.128736,71.46939
2021-12-17,7.4,13.0,US Embassy,51.128736,71.46939
2021-12-18,13.5,17.3,US Embassy,51.128736,71.46939
2021-12-19,20.2,9.7,US Embassy,51.128736,71.46939
2021-12-20,10.3,11.9,US Embassy,51.128736,71.46939
2021-12-21,11.5,10.8,US Embassy,51.128736,71.46939
2021-12-22,11.3,8.6,US Embassy,51.128736,71.46939
2021-12-23,9.6,18.4,US Embassy,51.128736,71.46939
2021-12-24,12.1,52.9,US Embassy,51.128736,71.46939
2021-12-25,42.8,41.0,US Embassy,51.128736,71.46939
2021-12-26,35.4,48.6,US Embassy,51.128736,71.46939
2021-12-27,41.6,11.9,US Embassy,51.128736,71.46939
2021-12-28,8.4,10.8,US Embassy,51.128736,71.46939
2021-12-29,8.4,46.4,US Embassy,51.128736,71.46939
2021-12-30,45.7,24.8,US Embassy,51.128736,71.46939
2021-12-31,40.4,29.2,US Embassy,51.128736,71.46939
2022-01-01,36.3,25.9,US Embassy,51.128736,71.46939
2022-01-02,24.5,19.4,US Embassy,51.128736,71.46939
2022-01-03,22.6,10.8,US Embassy,51.128736,71.46939
2022-01-04,12.0,7.6,US Embassy,51.128736,71.46939
2022-01-05,8.6,14.0,US Embassy,51.128736,71.46939
2022-01-06,14.0,,US Embassy,51.128736,71.46939
2022-01-07,10.6,,US Embassy,51.128736,71.46939
2022-01-08,5.5,,US Embassy,51.128736,71.46939
2022-01-09,6.2,28.1,US Embassy,51.128736,71.46939
2022-01-10,35.5,40.0,US Embassy,51.128736,71.46939
2022-01-11,46.9,30.2,US Embassy,51.128736,71.46939
2022-01-12,33.5,50.8,US Embassy,51.128736,71.46939
2022-01-13,50.1,29.2,US Embassy,51.128736,71.46939
2022-01-14,36.3,10.8,US Embassy,51.128736,71.46939
2022-01-15,8.4,8.6,US Embassy,51.128736,71.46939
2022-01-16,7.7,9.7,US Embassy,51.128736,71.46939
2022-01-17,8.9,20.5,US Embassy,51.128736,71.46939
2022-01-18,10.3,89.3,US Embassy,51.128736,71.46939
2022-01-19,138.8,52.9,US Embassy,51.128736,71.46939
2022-01-20,134.9,25.9,US Embassy,51.128736,71.46939
2022-01-21,21.1,125.7,US Embassy,51.128736,71.46939
2022-01-22,187.8,167.1,US Embassy,51.128736,71.46939
2022-01-23,161.6,233.8,US Embassy,51.128736,71.46939
2022-01-24,167.7,127.7,US Embassy,51.128736,71.46939
2022-01-25,59.4,13.0,US Embassy,51.128736,71.46939
2022-01-26,12.0,20.5,US Embassy,51.128736,71.46939
2022-01-27,23.0,44.3,US Embassy,51.128736,71.46939
2022-01-28,129.1,23.8,US Embassy,51.128736,71.46939
2022-01-29,54.6,15.1,US Embassy,51.128736,71.46939
2022-01-30,11.8,14.0,US Embassy,51.128736,71.46939
2022-01-31,11.8,17.3,US Embassy,51.128736,71.46939
2022-02-03,53.4,33.5,US Embassy,51.128736,71.46939
2022-02-04,33.5,34.6,US Embassy,51.128736,71.46939
2022-02-05,33.0,15.1,US Embassy,51.128736,71.46939
2022-02-06,11.0,13.0,US Embassy,51.128736,71.46939
2022-02-07,11.5,15.1,US Embassy,51.128736,71.46939
2022-02-08,9.8,54.0,US Embassy,51.128736,71.46939
2022-02-09,117.5,83.3,US Embassy,51.128736,71.46939
2022-02-10,232.2,28.1,US Embassy,51.128736,71.46939
2022-02-11,47.3,15.1,US Embassy,51.128736,71.46939
2022-02-12,9.8,10.8,US Embassy,51.128736,71.46939
2022-02-13,7.7,21.6,US Embassy,51.128736,71.46939
2022-02-14,17.3,21.6,US Embassy,51.128736,71.46939
2022-02-15,17.3,20.5,US Embassy,51.128736,71.46939
2022-02-16,15.9,13.0,US Embassy,51.128736,71.46939
2022-02-17,11.5,14.0,US Embassy,51.128736,71.46939
2022-02-18,8.6,34.6,US Embassy,51.128736,71.46939
2022-02-19,35.9,19.4,US Embassy,51.128736,71.46939
2022-02-20,10.1,23.8,US Embassy,51.128736,71.46939
2022-02-21,18.3,24.8,US Embassy,51.128736,71.46939
2022-02-22,24.0,16.2,US Embassy,51.128736,71.46939
2022-02-23,14.0,11.9,US Embassy,51.128736,71.46939
2022-02-24,10.6,13.0,US Embassy,51.128736,71.46939
2022-02-25,9.6,52.9,US Embassy,51.128736,71.46939
2022-02-26,46.9,21.6,US Embassy,51.128736,71.46939
2022-02-27,27.3,73.2,US Embassy,51.128736,71.46939
2022-02-28,159.6,38.9,US Embassy,51.128736,71.46939
2022-03-01,52.6,35.6,US Embassy,51.128736,71.46939
2022-03-02,34.4,28.1,US Embassy,51.128736,71.46939
2022-03-03,35.9,13.0,US Embassy,51.128736,71.46939
2022-03-04,9.1,11.9,US Embassy,51.128736,71.46939
2022-03-05,10.3,5.4,US Embassy,51.128736,71.46939
2022-03-06,7.0,10.8,US Embassy,51.128736,71.46939
2022-03-07,5.0,10.8,US Embassy,51.128736,71.46939
2022-03-08,6.5,40.0,US Embassy,51.128736,71.46939
2022-03-09,51.3,29.2,US Embassy,51.128736,71.46939
2022-03-10,41.6,23.8,US Embassy,51.128736,71.46939
2022-03-11,37.9,17.3,US Embassy,51.128736,71.46939
2022-03-12,32.5,23.8,US Embassy,51.128736,71.46939
2022-03-13,37.1,27.0,US Embassy,51.128736,71.46939
2022-03-14,29.7,19.4,US Embassy,51.128736,71.46939
2022-03-15,16.9,45.4,US Embassy,51.128736,71.46939
2022-03-16,39.2,43.2,US Embassy,51.128736,71.46939
2022-03-17,61.3,32.4,US Embassy,51.128736,71.46939
2022-03-18,31.1,48.6,US Embassy,51.128736,71.46939
2022-03-19,47.7,41.0,US Embassy,51.128736,71.46939
2022-03-20,55.4,14.0,US Embassy,51.128736,71.46939
2022-03-21,8.6,11.9,US Embassy,51.128736,71.46939
2022-03-22,7.4,8.6,US Embassy,51.128736,71.46939
2022-03-23,6.0,6.5,US Embassy,51.128736,71.46939
2022-03-24,7.0,9.7,US Embassy,51.128736,71.46939
2022-03-25,8.2,16.2,US Embassy,51.128736,71.46939
2022-03-26,21.6,32.4,US Embassy,51.128736,71.46939
2022-03-27,34.4,13.0,US Embassy,51.128736,71.46939
2022-03-28,13.5,10.8,US Embassy,51.128736,71.46939
2022-03-29,10.3,6.5,US Embassy,51.128736,71.46939
2022-03-30,8.2,8.6,US Embassy,51.128736,71.46939
2022-03-31,7.0,17.3,US Embassy,51.128736,71.46939
2022-04-01,15.9,17.3,US Embassy,51.128736,71.46939
2022-04-02,9.8,11.9,US Embassy,51.128736,71.46939
2022-04-03,9.4,8.6,US Embassy,51.128736,71.46939
2022-04-04,6.5,16.2,US Embassy,51.128736,71.46939
2022-04-05,11.3,25.9,US Embassy,51.128736,71.46939
2022-04-06,20.2,41.0,US Embassy,51.128736,71.46939
2022-04-07,28.7,35.6,US Embassy,51.128736,71.46939
2022-04-08,20.2,42.1,US Embassy,51.128736,71.46939
2022-04-09,25.4,43.2,US Embassy,51.128736,71.46939
2022-04-10,16.9,37.8,US Embassy,51.128736,71.46939
2022-04-11,8.2,36.7,US Embassy,51.128736,71.46939
2022-04-12,9.8,28.1,US Embassy,51.128736,71.46939
2022-04-13,9.4,37.8,US Embassy,51.128736,71.46939
2022-04-18,92.3,127.7,US Embassy,51.128736,71.46939
2022-04-19,69.1,49.7,US Embassy,51.128736,71.46939
2022-04-20,40.8,13.0,US Embassy,51.128736,71.46939
2022-04-21,11.3,15.1,US Embassy,51.128736,71.46939
2022-04-22,15.4,19.4,US Embassy,51.128736,71.46939
2022-04-23,15.0,21.6,US Embassy,51.128736,71.46939
2022-04-24,9.8,30.2,US Embassy,51.128736,71.46939
2022-04-25,12.1,38.9,US Embassy,51.128736,71.46939
2022-04-26,14.5,38.9,US Embassy,51.128736,71.46939
2022-04-27,13.5,28.1,US Embassy,51.128736,71.46939
2022-04-28,7.0,36.7,US Embassy,51.128736,71.46939
2022-04-29,11.3,36.7,US Embassy,51.128736,71.46939
2022-04-30,23.5,41.0,US Embassy,51.128736,71.46939
2022-05-01,26.4,44.3,US Embassy,51.128736,71.46939
2022-05-02,29.2,21.6,US Embassy,51.128736,71.46939
2022-05-03,9.8,31.3,US Embassy,51.128736,71.46939
2022-05-04,6.7,16.2,US Embassy,51.128736,71.46939
2022-05-05,9.4,31.3,US Embassy,51.128736,71.46939
2022-05-06,10.6,40.0,US Embassy,51.128736,71.46939
2022-05-07,19.7,24.8,US Embassy,51.128736,71.46939
2022-05-08,18.8,38.9,US Embassy,51.128736,71.46939
2022-05-09,17.3,33.5,US Embassy,51.128736,71.46939
2022-05-10,14.0,9.7,US Embassy,51.128736,71.46939
2022-05-11,7.2,21.6,US Embassy,51.128736,71.46939
2022-05-12,10.3,19.4,US Embassy,51.128736,71.46939
2022-05-13,10.8,19.4,US Embassy,51.128736,71.46939
2022-05-14,8.9,15.1,US Embassy,51.128736,71.46939
2022-05-15,8.9,23.8,US Embassy,51.128736,71.46939
2022-05-16,11.0,18.4,US Embassy,51.128736,71.46939
2022-05-17,8.9,14.0,US Embassy,51.128736,71.46939
2022-05-18,10.6,13.0,US Embassy,51.128736,71.46939
2022-05-19,6.2,18.4,US Embassy,51.128736,71.46939
2022-05-20,7.4,19.4,US Embassy,51.128736,71.46939
2022-05-21,11.3,8.6,US Embassy,51.128736,71.46939
2022-05-22,26.8,13.0,US Embassy,51.128736,71.46939
2022-05-23,20.7,15.1,US Embassy,51.128736,71.46939
2022-05-24,13.5,19.4,US Embassy,51.128736,71.46939
2022-05-25,9.8,23.8,US Embassy,51.128736,71.46939
2022-05-26,9.6,17.3,US Embassy,51.128736,71.46939
2022-05-27,20.2,11.9,US Embassy,51.128736,71.46939
2022-05-28,10.6,15.1,US Embassy,51.128736,71.46939
2022-05-29,7.4,23.8,US Embassy,51.128736,71.46939
2022-05-30,9.1,11.9,US Embassy,51.128736,71.46939
2022-05-31,9.8,7.6,US Embassy,51.128736,71.46939
2022-06-01,9.8,11.9,US Embassy,51.128736,71.46939
2022-06-02,7.9,20.5,US Embassy,51.128736,71.46939
2022-06-03,16.9,8.6,US Embassy,51.128736,71.46939
2022-06-04,14.0,8.6,US Embassy,51.128736,71.46939
2022-06-05,15.9,10.8,US Embassy,51.128736,71.46939
2022-06-06,7.0,15.1,US Embassy,51.128736,71.46939
2022-06-07,7.0,23.8,US Embassy,51.128736,71.46939
2022-06-08,17.3,21.6,US Embassy,51.128736,71.46939
2022-06-09,40.0,21.6,US Embassy,51.128736,71.46939
2022-06-10,31.6,16.2,US Embassy,51.128736,71.46939
2022-06-11,6.5,19.4,US Embassy,51.128736,71.46939
2022-06-12,12.6,18.4,US Embassy,51.128736,71.46939
2022-06-13,10.6,8.6,US Embassy,51.128736,71.46939
2022-06-14,7.0,11.9,US Embassy,51.128736,71.46939
2022-06-15,10.6,16.2,US Embassy,51.128736,71.46939
2022-06-16,12.1,16.2,US Embassy,51.128736,71.46939
2022-06-17,7.9,17.3,US Embassy,51.128736,71.46939
2022-06-18,7.0,25.9,US Embassy,51.128736,71.46939
2022-06-19,12.6,20.5,US Embassy,51.128736,71.46939
2022-06-20,10.6,22.7,US Embassy,51.128736,71.46939
2022-06-21,10.8,11.9,US Embassy,51.128736,71.46939
2022-06-22,8.4,16.2,US Embassy,51.128736,71.46939
2022-06-23,9.4,20.5,US Embassy,51.128736,71.46939
2022-06-24,11.3,23.8,US Embassy,51.128736,71.46939
2022-06-25,15.0,11.9,US Embassy,51.128736,71.46939
2022-06-26,9.6,13.0,US Embassy,51.128736,71.46939
2022-06-27,7.4,13.0,US Embassy,51.128736,71.46939
2022-06-28,6.0,10.8,US Embassy,51.128736,71.46939
2022-06-29,5.8,8.6,US Embassy,51.128736,71.46939
2022-06-30,4.8,14.0,US Embassy,51.128736,71.46939
2022-07-01,7.0,17.3,US Embassy,51.128736,71.46939
2022-07-02,11.0,16.2,US Embassy,51.128736,71.46939
2022-07-03,10.1,29.2,US Embassy,51.128736,71.46939
2022-07-04,8.6,8.6,US Embassy,51.128736,71.46939
2022-07-05,6.5,6.5,US Embassy,51.128736,71.46939
2022-07-06,4.6,9.7,US Embassy,51.128736,71.46939
2022-07-07,7.7,8.6,US Embassy,51.128736,71.46939
2022-07-08,8.6,14.0,US Embassy,51.128736,71.46939
2022-07-09,10.6,10.8,US Embassy,51.128736,71.46939
2022-07-10,7.7,13.0,US Embassy,51.128736,71.46939
2022-07-11,8.2,13.0,US Embassy,51.128736,71.46939
2022-07-12,6.5,15.1,US Embassy,51.128736,71.46939
2022-07-13,9.1,16.2,US Embassy,51.128736,71.46939
2022-07-14,5.0,25.9,US Embassy,51.128736,71.46939
2022-07-15,15.0,21.6,US Embassy,51.128736,71.46939
2022-07-16,10.6,11.9,US Embassy,51.128736,71.46939
2022-07-21,4.1,14.0,US Embassy,51.128736,71.46939
2022-07-22,7.7,14.0,US Embassy,51.128736,71.46939
2022-07-23,7.9,15.1,US Embassy,51.128736,71.46939
2022-07-24,8.2,21.6,US Embassy,51.128736,71.46939
2022-07-25,9.4,25.9,US Embassy,51.128736,71.46939
2022-07-26,11.5,22.7,US Embassy,51.128736,71.46939
2022-07-27,9.4,11.9,US Embassy,51.128736,71.46939
2022-07-28,7.2,10.8,US Embassy,51.128736,71.46939
2022-07-29,6.7,10.8,US Embassy,51.128736,71.46939
2022-07-30,7.2,14.0,US Embassy,51.128736,71.46939
2022-07-31,9.8,16.2,US Embassy,51.128736,71.46939
2022-08-01,9.6,13.0,US Embassy,51.128736,71.46939
2022-08-02,8.4,10.8,US Embassy,51.128736,71.46939
2022-08-03,6.0,11.9,US Embassy,51.128736,71.46939
2022-08-04,8.9,13.0,US Embassy,51.128736,71.46939
2022-08-05,6.0,14.0,US Embassy,51.128736,71.46939
2022-08-06,10.8,22.7,US Embassy,51.128736,71.46939
2022-08-07,17.8,24.8,US Embassy,51.128736,71.46939
