date,station_name,pm25,temperature,humidity,pressure,wind_speed
2025-06-25,Kazhydromet-9,1.15,16.3,62.0,967.9,16.6
2025-06-26,Kazhydromet-9,1.46,15.0,77.0,966.8,17.8
2025-06-27,Kazhydromet-9,2.14,17.3,70.0,967.7,10.9
2025-06-28,Kazhydromet-9,2.17,19.8,65.0,962.2,10.7
2025-06-29,Kazhydromet-9,1.04,17.2,78.0,956.6,9.5
2025-06-30,Kazhydromet-9,2.84,17.8,75.0,957.5,9.1
2025-07-01,Kazhydromet-9,2.04,20.8,65.0,964.8,8.1
2025-07-02,Kazhydromet-9,1.53,22.8,66.0,970.0,3.7
2025-07-03,Kazhydromet-9,1.17,24.7,61.0,970.7,6.3
2025-07-04,Kazhydromet-9,1.07,24.0,59.0,963.6,14.6
2025-07-05,Kazhydromet-9,0.63,18.5,77.0,960.8,14.0
2025-07-06,Kazhydromet-9,1.91,20.4,64.0,964.6,14.0
2025-07-07,Kazhydromet-9,1.45,19.8,70.0,964.9,12.1
2025-07-08,Kazhydromet-9,1.78,18.3,61.0,970.4,9.6
2025-07-09,Kazhydromet-9,0.57,19.2,54.0,970.9,12.0
2025-07-10,Kazhydromet-9,1.33,19.8,61.0,970.5,7.6
2025-07-11,Kazhydromet-9,0.93,21.3,66.0,969.5,10.7
2025-07-12,Kazhydromet-9,1.79,19.7,57.0,969.9,14.1
2025-07-13,Kazhydromet-9,1.98,18.3,60.0,968.4,10.3
2025-07-14,Kazhydromet-9,1.24,17.3,67.0,966.5,10.1
2025-07-15,Kazhydromet-9,1.35,18.0,72.0,966.2,5.8
2025-07-16,Kazhydromet-9,1.62,21.1,60.0,965.9,5.0
2025-07-17,Kazhydromet-9,2.77,23.4,52.0,965.1,9.0
2025-07-18,Kazhydromet-9,2.02,23.9,55.0,965.2,9.6
2025-07-19,Kazhydromet-9,2.91,19.0,64.0,966.6,15.4
2025-07-20,Kazhydromet-9,1.11,18.2,59.0,975.4,5.7
2025-07-21,Kazhydromet-9,1.38,20.9,54.0,975.1,8.2
2025-07-22,Kazhydromet-9,1.81,22.7,49.0,974.4,9.5
2025-07-23,Kazhydromet-9,0.7,23.9,43.0,967.2,8.8
2025-07-24,Kazhydromet-9,1.5,22.7,46.0,961.2,13.1
2025-07-25,Kazhydromet-9,0.64,22.1,50.0,957.1,11.4
2025-07-26,Kazhydromet-9,1.69,21.7,74.0,956.9,10.2
2025-07-27,Kazhydromet-9,0.85,20.6,75.0,956.7,14.1
2025-07-28,Kazhydromet-9,1.07,21.5,61.0,961.0,12.6
2025-07-29,Kazhydromet-9,1.5,19.5,71.0,960.0,11.1
2025-07-30,Kazhydromet-9,0.89,17.8,75.0,958.9,7.6
2025-07-31,Kazhydromet-9,2.27,18.3,77.0,959.4,4.7
2025-08-01,Kazhydromet-9,1.95,18.0,81.0,960.9,6.8
2025-08-02,Kazhydromet-9,2.02,18.5,82.0,965.5,11.8
2025-08-03,Kazhydromet-9,1.67,17.0,65.0,973.2,13.6
2025-08-04,Kazhydromet-9,0.64,14.2,58.0,978.5,11.7
2025-08-05,Kazhydromet-9,0.93,16.0,58.0,976.7,10.5
2025-08-06,Kazhydromet-9,0.95,18.7,56.0,970.5,17.6
2025-08-07,Kazhydromet-9,1.04,17.3,70.0,968.8,8.6
2025-08-08,Kazhydromet-9,1.85,16.0,70.0,967.6,13.8
2025-08-09,Kazhydromet-9,2.42,15.8,62.0,972.8,11.9
2025-08-10,Kazhydromet-9,2.25,17.5,64.0,975.4,4.0
2025-08-11,Kazhydromet-9,0.94,20.1,53.0,972.0,10.1
2025-08-12,Kazhydromet-9,2.59,16.9,75.0,962.9,24.4
2025-08-13,Kazhydromet-9,1.25,18.9,65.0,967.0,11.9
2025-08-14,Kazhydromet-9,2.22,17.5,73.0,959.4,14.8
2025-08-15,Kazhydromet-9,1.65,16.9,74.0,960.1,14.7
2025-08-16,Kazhydromet-9,2.12,16.0,82.0,960.3,11.3
2025-08-17,Kazhydromet-9,3.84,16.2,75.0,961.8,14.9
2025-08-18,Kazhydromet-9,1.96,16.1,71.0,968.2,13.9
2025-08-19,Kazhydromet-9,2.09,18.2,68.0,970.5,8.0
2025-08-20,Kazhydromet-9,1.99,20.4,65.0,965.8,9.1
2025-08-21,Kazhydromet-9,1.28,19.0,60.0,963.0,11.5
2025-08-22,Kazhydromet-9,1.52,15.6,71.0,965.0,13.6
2025-08-23,Kazhydromet-9,0.99,17.9,72.0,968.6,12.2
2025-08-24,Kazhydromet-9,2.29,18.7,68.0,976.1,8.5
2025-08-25,Kazhydromet-9,1.54,18.7,56.0,979.3,9.5
2025-08-26,Kazhydromet-9,2.48,20.9,53.0,979.4,9.7
2025-08-27,Kazhydromet-9,1.73,23.0,44.0,978.4,8.2
2025-08-28,Kazhydromet-9,2.5,25.2,36.0,973.7,13.1
2025-08-29,Kazhydromet-9,1.91,20.4,50.0,973.2,10.6
2025-08-30,Kazhydromet-9,1.72,14.8,57.0,969.0,13.3
2025-08-31,Kazhydromet-9,0.96,12.6,65.0,974.0,17.6
2025-09-01,Kazhydromet-9,2.6,12.7,74.0,969.3,11.8
2025-09-02,Kazhydromet-9,0.52,12.5,69.0,973.8,13.2
2025-09-03,Kazhydromet-9,2.311388888888889,12.205555555555556,68.91666666666667,974.1194444444444,12.963888888888889
2025-09-04,Kazhydromet-9,4.102777777777778,11.911111111111111,68.83333333333333,974.4388888888889,12.727777777777778
2025-09-05,Kazhydromet-9,5.894166666666667,11.616666666666667,68.75,974.7583333333333,12.491666666666665
2025-09-06,Kazhydromet-9,7.685555555555556,11.322222222222223,68.66666666666667,975.0777777777778,12.255555555555555
2025-09-07,Kazhydromet-9,9.476944444444445,11.027777777777779,68.58333333333333,975.3972222222221,12.019444444444444
2025-09-08,Kazhydromet-9,11.268333333333334,10.733333333333334,68.5,975.7166666666666,11.783333333333333
2025-09-09,Kazhydromet-9,13.059722222222224,10.438888888888888,68.41666666666667,976.036111111111,11.54722222222222
2020-03-26,US Embassy,3.9359999999999995,-5.0,71.0,990.6,8.8
2020-03-27,US Embassy,2.016,-2.0,77.0,979.5,15.4
2020-03-28,US Embassy,5.546799999999999,-1.2999999999999998,73.66666666666667,980.7333333333333,12.8
2020-03-29,US Embassy,9.077599999999999,-0.5999999999999999,70.33333333333333,981.9666666666667,10.2
2020-03-30,US Embassy,12.608399999999998,0.1,67.0,983.2,7.6
2020-03-31,US Embassy,11.544,3.1,56.0,976.9,12.1
2020-04-01,US Embassy,2.424,6.0,52.0,968.9,12.8
2020-04-02,US Embassy,3.6959999999999997,6.7,80.0,969.2,18.7
2020-04-03,US Embassy,8.04,4.9,70.0,980.8,6.9
2020-04-04,US Embassy,8.256,9.6,64.0,980.4,13.7
2020-04-05,US Embassy,2.064,8.1,69.0,973.0,14.8
2020-04-06,US Embassy,1.9679999999999997,7.6,73.0,973.5,13.6
2020-04-07,US Embassy,1.3199999999999998,6.0,63.0,962.9,26.6
2020-04-08,US Embassy,0.864,0.0,51.0,974.7,24.2
2020-04-09,US Embassy,1.272,0.2,51.0,982.4,14.8
2020-04-10,US Embassy,2.352,2.9,58.0,985.7,11.1
2020-04-11,US Embassy,3.9359999999999995,6.3,59.0,981.9,10.4
2020-04-12,US Embassy,2.256,10.7,50.0,971.1,17.1
2020-04-13,US Embassy,2.064,9.2,59.0,970.9,9.6
2020-04-14,US Embassy,2.064,5.0,77.0,974.7,9.7
2020-04-15,US Embassy,1.728,5.6,56.0,979.9,17.9
2020-04-16,US Embassy,1.728,8.8,49.0,982.3,11.9
2020-04-17,US Embassy,2.592,10.4,49.0,977.3,12.9
2020-04-18,US Embassy,1.8479999999999999,12.6,47.0,975.4,13.9
2020-04-19,US Embassy,3.36,12.6,55.0,977.6,6.4
2020-04-20,US Embassy,9.096,14.7,54.0,979.7,8.9
2020-04-21,US Embassy,2.592,16.3,39.0,975.9,10.7
2020-04-22,US Embassy,3.1439999999999997,16.8,41.0,968.0,12.8
2020-04-23,US Embassy,1.44,13.2,53.0,967.2,17.8
2020-04-24,US Embassy,3.48,6.6,88.0,968.6,8.6
2020-04-25,US Embassy,1.56,6.9,63.0,978.3,9.3
2020-04-26,US Embassy,2.88,9.6,52.0,979.3,12.7
2020-04-27,US Embassy,3.816,15.1,61.0,968.8,11.0
2020-04-28,US Embassy,2.88,19.8,64.0,958.7,17.5
2020-04-29,US Embassy,1.44,15.0,63.0,966.8,18.9
2020-04-30,US Embassy,1.2,11.0,56.0,974.4,21.9
2020-05-01,US Embassy,1.392,13.7,51.0,976.8,20.3
2020-05-02,US Embassy,2.256,15.0,54.0,974.4,6.6
2020-05-03,US Embassy,5.424,14.4,57.0,968.0,12.5
2020-05-04,US Embassy,1.776,7.1,59.0,978.0,15.6
2020-05-05,US Embassy,3.48,6.9,59.0,986.1,8.5
2020-05-06,US Embassy,2.76,9.8,51.0,987.3,8.1
2020-05-07,US Embassy,2.76,13.5,44.0,981.8,8.6
2020-05-08,US Embassy,1.8479999999999999,17.9,41.0,977.3,19.1
2020-05-09,US Embassy,2.064,19.3,35.0,973.9,21.8
2020-05-10,US Embassy,1.728,20.2,34.0,971.4,10.7
2020-05-11,US Embassy,6.792,20.3,54.0,970.7,6.6
2020-05-12,US Embassy,3.2399999999999998,22.0,51.0,970.1,5.0
2020-05-13,US Embassy,3.2399999999999998,22.7,43.0,967.7,7.4
2020-05-14,US Embassy,2.136,21.6,52.0,966.2,13.4
2020-05-15,US Embassy,1.152,15.1,66.0,967.6,24.3
2020-05-16,US Embassy,1.3199999999999998,17.7,65.0,971.4,15.0
2020-05-17,US Embassy,1.032,18.8,61.0,971.1,11.2
2020-05-18,US Embassy,1.68,18.3,65.0,966.3,10.7
2020-05-19,US Embassy,1.392,15.3,59.0,968.6,20.4
2020-05-20,US Embassy,1.776,15.6,52.0,972.5,16.7
2020-05-21,US Embassy,0.864,13.0,54.0,975.7,17.0
2020-05-22,US Embassy,1.44,15.5,52.0,978.3,15.3
2020-05-23,US Embassy,2.136,19.9,58.0,980.0,7.4
2020-05-24,US Embassy,2.592,24.2,47.0,983.2,7.4
2020-05-25,US Embassy,5.184,26.4,40.0,984.7,5.0
2020-05-26,US Embassy,4.968,26.5,36.0,980.6,12.8
2020-05-27,US Embassy,2.1839999999999997,17.5,47.0,983.8,18.0
2020-05-28,US Embassy,2.256,18.0,40.0,981.3,7.6
2020-05-29,US Embassy,2.304,21.2,37.0,975.0,8.9
2020-05-30,US Embassy,2.76,20.7,44.0,974.0,11.5
2020-05-31,US Embassy,2.136,24.2,35.0,971.1,15.3
2020-06-01,US Embassy,2.6399999999999997,26.2,39.0,968.1,14.4
2020-06-02,US Embassy,2.064,23.7,39.0,969.4,13.1
2020-06-03,US Embassy,1.8479999999999999,18.9,47.0,971.3,16.4
2020-06-04,US Embassy,1.488,15.2,38.0,971.9,20.6
2020-06-05,US Embassy,1.032,13.5,38.0,978.5,18.2
2020-06-06,US Embassy,1.68,16.4,37.0,981.0,10.9
2020-06-07,US Embassy,2.304,19.1,38.0,981.1,11.5
2020-06-08,US Embassy,2.352,20.4,41.0,979.0,8.1
2020-06-09,US Embassy,2.6399999999999997,22.4,36.0,978.2,11.5
2020-06-10,US Embassy,2.544,22.8,39.0,979.4,14.2
2020-06-11,US Embassy,3.816,24.6,40.0,977.1,10.7
2020-06-12,US Embassy,3.024,25.1,39.0,971.8,6.6
2020-06-13,US Embassy,2.424,26.4,35.0,965.8,14.2
2020-06-14,US Embassy,1.8119999999999998,20.25,39.0,969.5,16.5
2020-06-15,US Embassy,1.2,14.1,43.0,973.2,18.8
2020-06-16,US Embassy,1.56,13.8,58.0,968.8,23.1
2020-06-17,US Embassy,1.728,17.7,40.0,966.1,15.3
2020-06-18,US Embassy,2.136,18.8,53.0,965.1,15.3
2020-06-19,US Embassy,1.2,13.4,44.0,971.3,13.9
2020-06-20,US Embassy,1.1039999999999999,12.7,43.0,974.8,11.3
2020-06-21,US Embassy,0.744,17.7,40.0,970.9,15.4
2020-06-22,US Embassy,0.624,21.2,38.0,964.2,10.4
2020-06-23,US Embassy,2.1839999999999997,21.0,43.0,962.3,13.0
2020-06-24,US Embassy,0.864,17.7,50.0,970.5,14.0
2020-06-25,US Embassy,1.1039999999999999,19.9,44.0,966.8,14.4
2020-06-26,US Embassy,1.776,18.5,65.0,959.2,13.0
2020-06-27,US Embassy,1.6079999999999999,11.7,91.0,955.4,18.6
2020-06-28,US Embassy,0.9119999999999999,14.7,59.0,964.2,22.6
2020-06-29,US Embassy,1.6079999999999999,17.5,66.0,962.8,19.0
2020-06-30,US Embassy,1.728,20.8,53.0,964.9,14.9
2020-07-01,US Embassy,2.304,21.2,64.0,965.1,14.0
2020-07-02,US Embassy,1.776,20.7,68.0,963.1,16.6
2020-07-03,US Embassy,1.728,17.1,85.0,967.0,16.2
2020-07-04,US Embassy,1.68,19.3,66.0,969.5,17.7
2020-07-05,US Embassy,1.6079999999999999,19.1,56.0,969.2,14.1
2020-07-06,US Embassy,2.016,19.6,61.0,968.6,7.5
2020-07-07,US Embassy,3.6959999999999997,20.3,65.0,970.7,6.6
2020-07-08,US Embassy,2.88,21.4,61.0,973.9,10.7
2020-07-09,US Embassy,2.352,22.9,54.0,973.3,9.7
2020-07-10,US Embassy,3.48,23.4,62.0,967.9,12.8
2020-07-11,US Embassy,2.136,21.4,54.0,971.3,9.6
2020-07-12,US Embassy,2.544,23.7,60.0,971.7,10.9
2020-07-13,US Embassy,2.1839999999999997,22.1,50.0,973.9,11.5
2020-07-14,US Embassy,3.9359999999999995,23.4,52.0,976.0,10.5
2020-07-15,US Embassy,2.904,24.3,50.0,977.6,15.6
2020-07-16,US Embassy,1.488,23.9,39.0,975.3,16.5
2020-07-17,US Embassy,2.88,26.1,43.0,971.3,21.8
2020-07-18,US Embassy,4.272,28.6,41.0,968.7,21.8
2020-07-19,US Embassy,2.592,26.3,38.0,967.8,15.4
2020-07-20,US Embassy,3.024,25.7,37.0,964.5,12.8
2020-07-21,US Embassy,2.352,22.4,65.0,964.8,14.1
2020-07-22,US Embassy,1.56,19.9,53.0,968.8,14.9
2020-07-23,US Embassy,2.136,20.3,58.0,965.3,11.1
2020-07-24,US Embassy,1.896,20.9,72.0,962.1,7.8
2020-07-25,US Embassy,1.152,19.2,78.0,963.3,15.2
2020-07-26,US Embassy,2.136,18.2,71.0,971.2,6.5
2020-07-27,US Embassy,2.544,19.0,68.0,968.2,9.0
2020-07-28,US Embassy,2.1839999999999997,17.6,76.0,964.9,13.9
2020-07-29,US Embassy,1.8479999999999999,17.6,65.0,970.1,14.2
2020-07-30,US Embassy,2.76,18.6,63.0,973.7,5.9
2020-07-31,US Embassy,2.76,21.8,58.0,971.5,9.8
2020-08-01,US Embassy,2.352,23.0,58.0,973.1,7.7
2020-08-02,US Embassy,2.544,24.4,52.0,975.0,12.4
2020-08-03,US Embassy,3.36,25.1,49.0,972.6,16.3
2020-08-04,US Embassy,2.256,23.5,49.0,969.8,17.2
2020-08-05,US Embassy,2.6399999999999997,23.6,45.0,970.9,18.3
2020-08-06,US Embassy,3.48,23.5,42.0,974.0,15.5
2020-08-07,US Embassy,3.816,24.0,42.0,972.0,11.8
2020-08-08,US Embassy,2.832,23.5,49.0,965.6,9.4
2020-08-09,US Embassy,2.1839999999999997,23.4,52.0,958.3,17.3
2020-08-10,US Embassy,1.44,22.7,59.0,956.5,12.7
2020-08-11,US Embassy,1.272,17.7,68.0,955.9,14.3
2020-08-12,US Embassy,0.816,17.6,78.0,958.1,14.5
2020-08-13,US Embassy,1.302,18.025000000000002,73.75,959.625,13.825
2020-08-14,US Embassy,1.7879999999999998,18.450000000000003,69.5,961.1500000000001,13.15
2020-08-15,US Embassy,2.274,18.875,65.25,962.6750000000001,12.475000000000001
2020-08-16,US Embassy,2.76,19.3,61.0,964.2,11.8
2020-08-17,US Embassy,1.3199999999999998,17.6,66.0,961.2,12.8
2020-08-18,US Embassy,0.9839999999999999,16.2,62.0,959.1,17.8
2020-08-19,US Embassy,0.816,14.7,71.0,959.6,19.2
2020-08-20,US Embassy,0.576,14.8,50.0,962.4,19.7
2020-08-21,US Embassy,0.744,13.9,66.0,963.1,15.9
2020-08-22,US Embassy,0.696,14.6,76.0,965.1,10.4
2020-08-23,US Embassy,1.152,15.1,72.0,964.7,9.0
2020-08-24,US Embassy,5.64,15.4,68.0,964.3,7.8
2020-08-25,US Embassy,3.48,15.3,62.0,968.5,13.0
2020-08-26,US Embassy,2.544,17.6,59.0,972.2,12.0
2020-08-27,US Embassy,1.9679999999999997,17.7,63.0,972.8,12.1
2020-08-28,US Embassy,2.304,17.0,60.0,977.8,6.7
2020-08-29,US Embassy,4.152,19.3,58.0,978.5,7.0
2020-08-30,US Embassy,5.88,21.3,52.0,978.2,10.3
2020-08-31,US Embassy,5.76,21.0,52.0,977.2,7.5
2020-09-01,US Embassy,4.392,21.8,51.0,974.6,9.5
2020-09-02,US Embassy,3.816,23.3,46.0,972.0,11.2
2020-09-03,US Embassy,0.9839999999999999,16.1,58.0,969.8,17.0
2020-09-04,US Embassy,0.9119999999999999,10.7,53.0,977.7,16.4
2020-09-05,US Embassy,5.64,9.9,59.0,978.2,9.7
2020-09-06,US Embassy,6.335999999999999,9.4,62.0,974.9,10.8
2020-09-07,US Embassy,2.304,10.4,60.0,973.7,15.8
2020-09-08,US Embassy,1.896,8.8,68.0,979.2,9.9
2020-09-09,US Embassy,4.055999999999999,9.6,64.0,982.4,7.3
2020-09-10,US Embassy,5.064,11.3,55.0,982.3,6.2
2020-09-11,US Embassy,2.832,13.6,46.0,980.1,12.9
2020-09-12,US Embassy,2.592,16.1,44.0,976.6,10.1
2020-09-13,US Embassy,3.9359999999999995,16.5,49.0,976.3,6.3
2020-09-14,US Embassy,3.2399999999999998,18.0,50.0,973.8,6.0
2020-09-15,US Embassy,2.064,16.5,53.0,962.9,18.0
2020-09-16,US Embassy,0.9119999999999999,11.8,55.0,957.8,27.8
2020-09-17,US Embassy,0.624,9.1,77.0,957.0,24.9
2020-09-18,US Embassy,1.272,10.8,76.0,974.0,17.5
2020-09-19,US Embassy,2.76,13.5,63.0,979.8,14.8
2020-09-20,US Embassy,1.392,15.6,46.0,971.2,20.4
2020-09-21,US Embassy,1.1039999999999999,10.6,53.0,965.6,19.5
2020-09-22,US Embassy,0.744,7.0,79.0,970.4,18.8
2020-09-23,US Embassy,0.696,7.4,86.0,963.3,25.8
2020-09-24,US Embassy,0.744,6.7,73.0,966.4,26.3
2020-09-25,US Embassy,2.256,6.7,70.0,981.6,16.2
2020-09-26,US Embassy,4.608,7.3,68.0,986.8,12.3
2020-09-27,US Embassy,6.4319999999999995,6.0,68.0,988.6,9.3
2020-09-28,US Embassy,40.839999999999996,7.4,67.0,987.3,7.5
2020-09-29,US Embassy,5.304,9.6,74.0,988.0,12.5
2020-09-30,US Embassy,5.304,5.2,60.0,989.5,8.1
2020-10-01,US Embassy,106.12999999999997,6.1,61.0,988.7,5.8
2020-10-02,US Embassy,14.527199999999999,9.5,71.0,986.6,5.5
2020-10-03,US Embassy,5.184,9.0,77.0,981.4,6.8
2020-10-04,US Embassy,3.5999999999999996,5.8,78.0,979.4,11.5
2020-10-05,US Embassy,6.552,0.7,60.0,984.8,12.9
2020-10-06,US Embassy,2.472,2.0,54.0,983.9,15.7
2020-10-07,US Embassy,2.712,2.7,81.0,980.3,12.5
2020-10-08,US Embassy,4.728,0.6,68.0,989.6,15.2
2020-10-09,US Embassy,1.9679999999999997,1.0,62.0,994.7,11.2
2020-10-10,US Embassy,1.488,5.0,62.0,988.3,14.2
2020-10-11,US Embassy,3.36,6.8,69.0,984.3,11.3
2020-10-12,US Embassy,4.968,8.0,71.0,985.3,8.6
2020-10-13,US Embassy,4.728,7.6,67.0,986.8,8.4
2020-10-14,US Embassy,5.975999999999999,7.0,58.0,985.5,9.8
2020-10-15,US Embassy,1.728,8.7,48.0,983.0,13.4
2020-10-16,US Embassy,5.424,8.8,50.0,981.5,11.8
2020-10-17,US Embassy,2.424,11.6,41.0,974.6,19.6
2020-10-18,US Embassy,3.5999999999999996,5.7,51.0,980.7,13.5
2020-10-19,US Embassy,3.48,3.6,55.0,986.4,12.0
2020-10-20,US Embassy,2.712,7.9,61.0,976.8,11.0
2020-10-21,US Embassy,2.592,7.4,41.0,965.5,15.4
2020-10-22,US Embassy,1.2,3.5,65.0,968.1,20.9
2020-10-23,US Embassy,0.864,-1.4,67.0,974.3,15.5
2020-10-24,US Embassy,1.44,-2.6,60.0,983.2,13.6
2020-10-25,US Embassy,1.1039999999999999,2.8,73.0,976.7,24.8
2020-10-26,US Embassy,1.728,6.5,75.0,967.1,28.1
2020-10-27,US Embassy,0.744,1.8,82.0,958.8,21.2
2020-10-28,US Embassy,1.896,-1.4,71.0,979.2,18.1
2020-10-29,US Embassy,1.272,-0.5,77.0,988.7,17.3
2020-10-30,US Embassy,2.76,0.4,76.0,989.8,11.6
2020-10-31,US Embassy,7.247999999999999,-0.2,78.0,989.6,6.7
2020-11-01,US Embassy,7.008,0.2,74.0,983.9,8.4
2020-11-02,US Embassy,3.48,0.2,77.0,985.3,9.5
2020-11-03,US Embassy,3.2399999999999998,-2.0,78.0,987.4,7.2
2020-11-04,US Embassy,2.424,-1.7,70.0,992.0,10.7
2020-11-05,US Embassy,0.744,0.3,56.0,986.6,15.7
2020-11-06,US Embassy,1.776,1.9,51.0,981.5,11.9
2020-11-07,US Embassy,1.776,3.3,45.0,973.0,16.9
2020-11-08,US Embassy,1.488,5.1,62.0,963.1,24.4
2020-11-09,US Embassy,0.528,1.3,84.0,966.7,29.6
2020-11-10,US Embassy,0.9839999999999999,-0.1,81.0,971.3,20.2
2020-11-11,US Embassy,0.744,-0.5,81.0,966.8,20.1
2020-11-12,US Embassy,1.9679999999999997,-4.5,83.0,971.2,12.9
2020-11-13,US Embassy,0.864,-4.4,73.0,978.9,20.7
2020-11-14,US Embassy,1.152,-5.1,76.0,974.6,15.5
2020-11-15,US Embassy,2.064,-6.8,88.0,973.7,7.1
2020-11-16,US Embassy,3.9359999999999995,-8.7,87.0,982.5,11.2
2020-11-17,US Embassy,11.064,-14.0,82.0,994.1,9.0
2020-11-18,US Embassy,2.904,-15.9,84.0,993.6,8.4
2020-11-19,US Embassy,1.56,-12.2,86.0,995.6,12.0
2020-11-20,US Embassy,2.136,-13.3,83.0,998.2,11.3
2020-11-21,US Embassy,3.9359999999999995,-16.4,82.0,995.9,8.8
2020-11-22,US Embassy,16.3992,-13.5,84.0,990.6,6.6
2020-11-23,US Embassy,13.591199999999999,-9.0,87.0,990.4,8.8
2020-11-24,US Embassy,10.176,-7.6,88.0,990.9,7.6
2020-11-25,US Embassy,3.6959999999999997,-12.6,85.0,989.9,8.5
2020-11-26,US Embassy,6.552,-16.0,82.0,988.1,7.7
2020-11-27,US Embassy,9.096,-12.8,83.0,984.5,8.6
2020-11-28,US Embassy,11.831999999999999,-10.8,85.0,981.3,20.1
2020-11-29,US Embassy,7.704,-11.1,82.0,994.2,16.3
2020-11-30,US Embassy,13.591199999999999,-16.3,83.0,1002.3,7.8
2020-12-01,US Embassy,54.0,-18.7,81.0,1002.6,12.0
2020-12-02,US Embassy,11.16,-14.9,78.0,996.8,16.4
2020-12-03,US Embassy,35.4,-17.3,78.0,988.0,13.3
2020-12-04,US Embassy,16.3992,-19.2,79.0,986.1,15.8
2020-12-05,US Embassy,19.1136,-16.3,80.0,991.6,16.6
2020-12-06,US Embassy,195.8,-21.0,81.0,994.0,9.3
2020-12-07,US Embassy,121.52000000000001,-24.4,84.0,990.0,6.1
