date,min,max,median,q1,q3,stdev,count
2026-01-01T00:00:00.000Z,1.31,40.29,5.72,3.19,11.25,11.052,24
2026-01-02T00:00:00.000Z,8.08,54.05,24.18,16.14,37.01,12.55,24
2026-01-03T00:00:00.000Z,5.3,25.81,14.6,9.02,19.3,5.679,23
2026-01-04T00:00:00.000Z,8.8,37.31,19.43,11.19,23.32,7.821,21
2026-01-05T00:00:00.000Z,1.07,11.29,2.1,1.51,3.5,2.516,24
2026-01-06T00:00:00.000Z,0.47,10.19,4.59,3.29,5.78,2.161,24
2026-01-07T00:00:00.000Z,1.24,15.91,8,5.01,13.97,4.266,23
2026-01-08T00:00:00.000Z,2.65,32.94,14.31,10.35,18.86,6.764,20
2026-01-09T00:00:00.000Z,1.33,23.06,9.4,5.39,13.1,5.613,24
2026-01-10T00:00:00.000Z,1.21,27.16,7,5.17,10.63,5.291,23
2026-01-11T00:00:00.000Z,6.44,21.24,12.76,10.96,17.78,4.53,22
2026-01-12T00:00:00.000Z,4.13,21.02,14.26,9.53,15.81,4.425,24
2026-01-13T00:00:00.000Z,0.44,93.59,11.71,2.31,27.54,24.471,24
2026-01-14T00:00:00.000Z,0.44,9.98,0.75,0.47,1.92,2.738,14
2026-01-15T00:00:00.000Z,0.5,14.09,3.78,1.02,8.58,4.268,22
2026-01-16T00:00:00.000Z,0.6,12.43,4.01,2.02,5.32,2.787,22
2026-01-17T00:00:00.000Z,1.91,41.75,21.12,6.94,34.47,13.647,20
2026-01-18T00:00:00.000Z,5.57,39.65,16.95,10.53,26.5,9.185,22
2026-01-19T00:00:00.000Z,2.58,17.86,6.98,4.51,11.35,4.698,20
2026-01-20T00:00:00.000Z,2.47,15.11,6.12,4.18,9.19,3.415,20
2026-01-21T00:00:00.000Z,0.8,35.79,9.83,6.45,16.75,8.299,24
2026-01-22T00:00:00.000Z,14.28,45.21,30.66,22.94,36.24,8.637,22
2026-01-23T00:00:00.000Z,12.77,57.07,33.68,23.75,40.15,11.707,22
2026-01-24T00:00:00.000Z,24.38,58.32,37.35,27.59,48.2,11.054,22
2026-01-25T00:00:00.000Z,10.73,116.17,42.26,28.65,86.16,33.14,24
2026-01-26T00:00:00.000Z,50.33,337.3,127.82,73.31,197.37,79.998,24
2026-01-27T00:00:00.000Z,32.46,89.26,47.02,38.18,64.75,15.721,18
2026-01-28T00:00:00.000Z,16.57,306.37,61.9,42.16,93.21,89.246,21
2026-01-29T00:00:00.000Z,10.98,34.21,25.15,20.86,27.88,6.039,25
2026-01-30T00:00:00.000Z,12.13,136.76,28.59,19.32,36.03,33.946,22
2026-01-31T00:00:00.000Z,22.29,69.91,39.64,27.57,56.78,15.675,23
2026-02-01T00:00:00.000Z,20.17,136.33,43.59,27.33,53.85,32.249,14
2026-02-02T00:00:00.000Z,18.22,69.06,33.9,28.49,41.55,10.781,24
2026-02-03T00:00:00.000Z,3.62,24.01,11.16,8.01,16.67,5.443,20
2026-02-04T00:00:00.000Z,11.39,34.65,24.26,21.02,26.79,5.984,14
2026-02-05T00:00:00.000Z,3.16,12.22,7.03,6.15,10.43,2.985,15
2026-02-06T00:00:00.000Z,2.89,32.17,12.1,9.4,16.87,6.608,24
2026-02-07T00:00:00.000Z,4.19,14.95,7.63,5.44,9.63,3.365,10
2026-02-10T00:00:00.000Z,1.17,18.85,5.01,2.34,7.49,4.152,20
2026-02-11T00:00:00.000Z,1.5,12.12,3.93,2.52,4.99,2.222,24
2026-02-12T00:00:00.000Z,3.07,51.81,8.18,5.3,21.29,14.716,23
2026-02-13T00:00:00.000Z,10.62,108.91,39.08,28.24,66.17,25.433,23
2026-02-14T00:00:00.000Z,12.93,108.94,44.46,31.01,63.06,24.045,24
2026-02-15T00:00:00.000Z,8.73,65.26,35.36,18.5,47.49,15.644,24
2026-02-16T00:00:00.000Z,2.11,12.99,6.88,2.29,9.33,3.799,8
2026-02-17T00:00:00.000Z,1.22,12.78,3.97,2.24,6.28,3.403,18
2026-02-18T00:00:00.000Z,1.06,23.32,5.35,3.86,8.24,5.138,23
2026-02-19T00:00:00.000Z,2.21,99,11.36,7.54,33.19,28.292,24
2026-02-20T00:00:00.000Z,0.84,31.01,5.47,2.97,12.53,7.958,22
2026-02-21T00:00:00.000Z,0.93,12.69,5.14,3.86,8.16,2.968,23
2026-02-22T00:00:00.000Z,1.05,10.11,4.95,3.27,6.92,2.353,24
2026-02-23T00:00:00.000Z,3.31,38.22,9.76,4.57,15.12,9.029,23
2026-02-24T00:00:00.000Z,11.23,159.97,33.72,22.15,72.2,39.919,21
2026-02-25T00:00:00.000Z,0.66,89.28,11.44,5.31,31.21,21.462,22
2026-02-26T00:00:00.000Z,1.24,15.29,6.53,3.47,10.51,3.993,23
2026-02-27T00:00:00.000Z,6.88,99.7,29.88,20.03,40.72,18.769,22
2026-02-28T00:00:00.000Z,5.05,77.23,11.9,8.59,45.4,23.676,24
2026-03-01T00:00:00.000Z,5.66,37.56,20.38,17.12,32.18,8.843,22
2026-03-02T00:00:00.000Z,0.92,9.07,2.85,1.08,6.36,2.737,21
2026-03-03T00:00:00.000Z,1.16,11.53,5.15,2.92,8.02,3.407,10
